#wave(A)    	flux(maggies)	flux(ABmag)
1.010747e+05	7.428654e-07	1.532272e+01
1.015813e+05	6.596376e-07	1.545174e+01
1.020880e+05	5.946556e-07	1.556434e+01
1.025946e+05	5.352676e-07	1.567857e+01
1.031012e+05	4.951179e-07	1.576323e+01
1.036079e+05	4.618743e-07	1.583869e+01
1.041145e+05	4.415141e-07	1.588764e+01
1.046212e+05	4.275056e-07	1.592265e+01
1.051278e+05	4.205953e-07	1.594034e+01
1.056344e+05	4.190202e-07	1.594441e+01
1.061411e+05	4.217951e-07	1.593725e+01
1.066477e+05	4.347485e-07	1.590440e+01
1.071544e+05	4.537750e-07	1.585790e+01
1.076610e+05	4.840053e-07	1.578787e+01
1.081676e+05	5.195492e-07	1.571093e+01
1.086743e+05	5.353270e-07	1.567845e+01
1.091809e+05	5.436398e-07	1.566172e+01
1.096876e+05	5.114679e-07	1.572795e+01
1.101942e+05	4.657753e-07	1.582956e+01
1.107008e+05	4.169082e-07	1.594990e+01
1.112075e+05	3.670577e-07	1.608816e+01
1.117141e+05	3.307929e-07	1.620111e+01
1.122208e+05	2.989910e-07	1.631085e+01
1.127274e+05	2.761085e-07	1.639730e+01
1.132340e+05	2.568990e-07	1.647559e+01
1.137407e+05	2.424706e-07	1.653835e+01
1.142473e+05	2.306050e-07	1.659283e+01
1.147540e+05	2.214633e-07	1.663675e+01
1.152606e+05	2.140074e-07	1.667393e+01
1.157672e+05	2.078067e-07	1.670585e+01
1.162739e+05	2.027630e-07	1.673253e+01
1.167805e+05	1.984002e-07	1.675614e+01
1.172872e+05	1.950238e-07	1.677478e+01
1.177938e+05	1.918602e-07	1.679254e+01
1.183004e+05	1.894009e-07	1.680654e+01
1.188071e+05	1.871041e-07	1.681979e+01
1.193137e+05	1.854095e-07	1.682967e+01
1.198204e+05	1.837693e-07	1.683932e+01
1.203270e+05	1.826717e-07	1.684582e+01
1.208336e+05	1.815422e-07	1.685256e+01
1.213403e+05	1.807656e-07	1.685721e+01
1.218469e+05	1.800323e-07	1.686162e+01
1.223536e+05	1.796755e-07	1.686378e+01
1.228602e+05	1.793921e-07	1.686549e+01
1.233668e+05	1.792192e-07	1.686654e+01
1.238735e+05	1.793597e-07	1.686569e+01
1.243801e+05	1.794702e-07	1.686502e+01
1.248868e+05	1.799758e-07	1.686196e+01
1.253934e+05	1.804520e-07	1.685910e+01
1.259000e+05	1.811652e-07	1.685481e+01
1.264067e+05	1.820707e-07	1.684940e+01
1.266600e+05	1.825466e-07	1.684657e+01
1.277999e+05	1.856488e-07	1.682827e+01
1.290665e+05	1.900216e-07	1.680299e+01
1.302065e+05	1.956003e-07	1.677158e+01
1.314731e+05	2.027801e-07	1.673244e+01
1.326130e+05	2.123950e-07	1.668214e+01
1.338796e+05	2.262739e-07	1.661341e+01
1.351462e+05	2.465785e-07	1.652011e+01
1.362862e+05	2.699691e-07	1.642172e+01
1.375528e+05	3.088820e-07	1.627552e+01
1.388194e+05	3.816079e-07	1.604596e+01
1.402126e+05	5.387379e-07	1.567156e+01
1.414792e+05	1.010986e-06	1.498814e+01
1.427458e+05	1.422975e-06	1.461701e+01
1.441391e+05	1.087559e-06	1.490887e+01
1.454057e+05	7.765984e-07	1.527451e+01
1.467989e+05	5.901431e-07	1.557261e+01
1.480655e+05	5.284582e-07	1.569247e+01
1.494588e+05	5.438707e-07	1.566126e+01
1.508521e+05	5.979620e-07	1.555832e+01
1.522453e+05	6.212721e-07	1.551680e+01
1.536386e+05	5.878651e-07	1.557681e+01
1.551585e+05	5.648684e-07	1.562013e+01
1.565518e+05	6.001307e-07	1.555439e+01
1.579450e+05	7.007614e-07	1.538607e+01
1.594649e+05	7.991256e-07	1.524346e+01
1.609849e+05	7.567885e-07	1.530256e+01
1.623781e+05	6.215598e-07	1.551629e+01
1.638980e+05	5.142783e-07	1.572200e+01
1.654180e+05	4.560435e-07	1.585248e+01
1.669379e+05	4.370800e-07	1.589860e+01
1.684578e+05	4.498367e-07	1.586736e+01
1.701044e+05	4.751650e-07	1.580789e+01
1.716243e+05	4.645965e-07	1.583231e+01
1.732709e+05	4.208981e-07	1.593956e+01
1.747908e+05	3.864905e-07	1.603215e+01
1.764374e+05	3.720955e-07	1.607336e+01
1.780840e+05	3.783272e-07	1.605533e+01
1.797305e+05	3.926679e-07	1.601494e+01
1.813771e+05	3.701014e-07	1.607920e+01
1.830237e+05	3.503439e-07	1.613876e+01
1.847969e+05	3.428949e-07	1.616210e+01
1.864435e+05	3.414496e-07	1.616668e+01
1.882168e+05	3.423823e-07	1.616372e+01
1.899900e+05	3.451248e-07	1.615506e+01
1.917632e+05	3.492882e-07	1.614204e+01
1.935365e+05	3.542871e-07	1.612661e+01
1.953097e+05	3.605525e-07	1.610758e+01
1.970830e+05	3.679050e-07	1.608566e+01
1.988562e+05	3.783176e-07	1.605536e+01
2.007561e+05	3.939167e-07	1.601149e+01
2.026560e+05	4.072770e-07	1.597528e+01
2.044292e+05	4.279814e-07	1.592144e+01
2.063291e+05	4.837292e-07	1.578849e+01
2.082290e+05	6.189614e-07	1.552084e+01
2.102556e+05	5.430885e-07	1.566282e+01
2.121555e+05	5.367823e-07	1.567550e+01
2.140554e+05	5.609038e-07	1.562778e+01
2.160820e+05	5.749782e-07	1.560087e+01
2.181085e+05	5.727754e-07	1.560504e+01
2.201351e+05	5.811078e-07	1.558936e+01
2.221616e+05	5.169843e-07	1.571631e+01
2.241882e+05	4.897087e-07	1.577516e+01
2.262148e+05	4.854558e-07	1.578463e+01
2.283680e+05	4.587975e-07	1.584595e+01
2.305212e+05	4.428251e-07	1.588442e+01
2.326744e+05	4.351583e-07	1.590338e+01
2.348276e+05	4.327140e-07	1.590950e+01
2.369809e+05	4.378068e-07	1.589679e+01
2.391341e+05	4.559293e-07	1.585276e+01
2.412873e+05	4.422148e-07	1.588592e+01
2.435672e+05	4.253898e-07	1.592803e+01
2.458471e+05	4.185499e-07	1.594563e+01
2.481269e+05	4.151759e-07	1.595442e+01
2.504068e+05	4.131251e-07	1.595980e+01
2.526867e+05	4.112591e-07	1.596471e+01
2.550932e+05	4.101407e-07	1.596767e+01
2.573731e+05	4.091141e-07	1.597039e+01
2.597797e+05	4.086457e-07	1.597163e+01
2.621862e+05	4.081644e-07	1.597291e+01
2.645927e+05	4.079581e-07	1.597346e+01
2.671259e+05	4.080162e-07	1.597331e+01
2.695325e+05	4.080669e-07	1.597317e+01
2.720657e+05	4.084559e-07	1.597214e+01
2.745989e+05	4.086991e-07	1.597149e+01
2.771321e+05	4.094877e-07	1.596940e+01
2.796653e+05	4.104829e-07	1.596676e+01
2.821985e+05	4.112923e-07	1.596462e+01
2.848583e+05	4.125238e-07	1.596138e+01
2.875182e+05	4.137422e-07	1.595818e+01
2.901781e+05	4.154881e-07	1.595360e+01
2.928379e+05	4.175545e-07	1.594822e+01
2.954978e+05	4.196526e-07	1.594278e+01
2.982843e+05	4.219612e-07	1.593682e+01
3.010708e+05	4.245585e-07	1.593016e+01
3.038573e+05	4.272846e-07	1.592321e+01
3.066439e+05	4.300394e-07	1.591623e+01
3.094304e+05	4.331839e-07	1.590832e+01
3.123436e+05	4.365449e-07	1.589993e+01
3.152567e+05	4.401866e-07	1.589091e+01
3.181699e+05	4.438558e-07	1.588190e+01
3.210831e+05	4.478977e-07	1.587205e+01
3.241229e+05	4.522894e-07	1.586146e+01
3.270361e+05	4.568851e-07	1.585048e+01
3.300760e+05	4.617946e-07	1.583888e+01
3.331158e+05	4.671619e-07	1.582633e+01
3.362823e+05	4.726212e-07	1.581372e+01
3.393221e+05	4.785769e-07	1.580012e+01
3.424886e+05	4.846284e-07	1.578648e+01
3.456551e+05	4.913880e-07	1.577144e+01
3.488216e+05	4.987540e-07	1.575528e+01
3.521148e+05	5.060873e-07	1.573944e+01
3.552813e+05	5.140327e-07	1.572252e+01
3.585745e+05	5.219594e-07	1.570591e+01
3.619943e+05	5.304468e-07	1.568840e+01
3.652874e+05	5.393694e-07	1.567028e+01
3.687073e+05	5.484985e-07	1.565206e+01
3.721271e+05	5.579590e-07	1.563349e+01
3.755469e+05	5.678028e-07	1.561451e+01
3.789667e+05	5.780014e-07	1.559518e+01
3.825132e+05	5.880574e-07	1.557645e+01
3.860597e+05	5.988467e-07	1.555671e+01
3.896062e+05	6.095690e-07	1.553744e+01
3.932793e+05	6.208427e-07	1.551755e+01
3.968258e+05	6.325727e-07	1.549722e+01
4.004989e+05	6.440728e-07	1.547766e+01
4.042987e+05	6.562235e-07	1.545737e+01
4.079719e+05	6.685791e-07	1.543712e+01
4.117717e+05	6.807985e-07	1.541745e+01
4.155715e+05	6.937460e-07	1.539700e+01
4.193713e+05	7.065965e-07	1.537707e+01
4.232977e+05	7.193130e-07	1.535771e+01
4.272242e+05	7.325279e-07	1.533794e+01
4.311506e+05	7.461280e-07	1.531797e+01
4.352038e+05	7.596585e-07	1.529845e+01
4.391302e+05	7.733801e-07	1.527902e+01
4.431833e+05	7.877068e-07	1.525909e+01
4.473631e+05	8.020697e-07	1.523947e+01
4.515429e+05	8.163490e-07	1.522031e+01
4.555960e+05	8.308521e-07	1.520119e+01
4.599025e+05	8.464898e-07	1.518095e+01
4.640822e+05	8.616180e-07	1.516171e+01
4.683887e+05	8.769454e-07	1.514257e+01
4.728218e+05	8.926848e-07	1.512325e+01
4.771282e+05	9.091068e-07	1.510346e+01
4.815613e+05	9.257580e-07	1.508376e+01
4.859944e+05	9.426095e-07	1.506417e+01
4.905542e+05	9.599041e-07	1.504443e+01
4.949873e+05	9.775716e-07	1.502463e+01
4.996737e+05	9.957715e-07	1.500460e+01
5.042335e+05	1.014639e-06	1.498422e+01
5.089199e+05	1.033761e-06	1.496395e+01
5.136063e+05	1.054036e-06	1.494286e+01
5.184194e+05	1.074767e-06	1.492171e+01
5.231058e+05	1.096533e-06	1.489995e+01
5.280455e+05	1.118958e-06	1.487797e+01
5.328586e+05	1.142168e-06	1.485568e+01
5.377984e+05	1.166543e-06	1.483275e+01
5.427381e+05	1.192155e-06	1.480917e+01
5.478045e+05	1.218814e-06	1.478516e+01
5.528709e+05	1.246104e-06	1.476111e+01
5.580640e+05	1.274930e-06	1.473628e+01
5.631304e+05	1.305694e-06	1.471040e+01
5.683234e+05	1.337204e-06	1.468451e+01
5.736431e+05	1.369942e-06	1.465824e+01
5.789629e+05	1.404636e-06	1.463109e+01
5.842826e+05	1.440781e-06	1.460350e+01
5.897290e+05	1.478654e-06	1.457533e+01
5.951753e+05	1.518736e-06	1.454629e+01
6.006217e+05	1.560267e-06	1.451700e+01
6.061948e+05	1.603583e-06	1.448727e+01
6.118945e+05	1.649276e-06	1.445677e+01
6.174675e+05	1.696932e-06	1.442584e+01
6.231672e+05	1.747294e-06	1.439408e+01
6.289936e+05	1.799640e-06	1.436204e+01
6.348199e+05	1.854405e-06	1.432949e+01
6.406463e+05	1.912393e-06	1.429606e+01
6.465993e+05	1.972286e-06	1.426258e+01
6.525523e+05	2.036163e-06	1.422797e+01
6.586320e+05	2.101679e-06	1.419358e+01
6.647117e+05	2.170440e-06	1.415863e+01
6.709180e+05	2.242035e-06	1.412339e+01
6.771244e+05	2.317139e-06	1.408762e+01
6.833307e+05	2.394843e-06	1.405181e+01
6.896637e+05	2.476280e-06	1.401550e+01
6.959967e+05	2.560625e-06	1.397914e+01
7.024564e+05	2.648484e-06	1.394251e+01
7.090427e+05	2.741141e-06	1.390517e+01
7.155023e+05	2.836239e-06	1.386814e+01
7.222153e+05	2.936283e-06	1.383051e+01
7.288016e+05	3.038788e-06	1.379325e+01
7.356413e+05	3.145855e-06	1.375565e+01
7.423543e+05	3.256129e-06	1.371825e+01
7.493206e+05	3.373063e-06	1.367994e+01
7.561602e+05	3.492445e-06	1.364218e+01
7.632532e+05	3.617133e-06	1.360409e+01
7.702195e+05	3.743934e-06	1.356668e+01
7.774391e+05	3.876020e-06	1.352903e+01
7.845320e+05	4.012679e-06	1.349141e+01
7.918783e+05	4.154260e-06	1.345377e+01
7.992246e+05	4.300409e-06	1.341623e+01
8.065709e+05	4.451851e-06	1.337865e+01
8.140438e+05	4.606128e-06	1.334166e+01
8.215168e+05	4.764945e-06	1.330486e+01
8.291164e+05	4.930785e-06	1.326771e+01
8.368426e+05	5.101562e-06	1.323074e+01
8.445689e+05	5.275140e-06	1.319441e+01
8.524218e+05	5.453639e-06	1.315828e+01
8.602747e+05	5.636704e-06	1.312244e+01
8.682543e+05	5.824694e-06	1.308682e+01
8.762339e+05	6.017977e-06	1.305137e+01
8.843401e+05	6.213704e-06	1.301662e+01
8.925730e+05	6.416463e-06	1.298176e+01
9.008059e+05	6.623794e-06	1.294723e+01
9.091655e+05	6.836435e-06	1.291293e+01
9.175250e+05	7.054340e-06	1.287886e+01
9.260113e+05	7.276813e-06	1.284515e+01
9.346241e+05	7.501717e-06	1.281210e+01
9.432370e+05	7.734390e-06	1.277893e+01
9.519766e+05	7.968775e-06	1.274652e+01
9.608428e+05	8.206325e-06	1.271463e+01
9.697090e+05	8.450555e-06	1.268279e+01
9.787018e+05	8.695469e-06	1.265177e+01
9.876947e+05	8.947068e-06	1.262080e+01
9.968142e+05	9.201469e-06	1.259036e+01
1.006060e+06	9.458332e-06	1.256046e+01
1.015433e+06	9.720095e-06	1.253082e+01
1.024806e+06	9.984318e-06	1.250170e+01
1.034306e+06	1.025344e-05	1.247283e+01
1.043805e+06	1.052294e-05	1.244466e+01
1.053558e+06	1.079944e-05	1.241650e+01
1.063311e+06	1.107802e-05	1.238885e+01
1.073064e+06	1.135731e-05	1.236181e+01
1.083070e+06	1.164649e-05	1.233451e+01
1.093076e+06	1.193279e-05	1.230815e+01
1.103209e+06	1.221945e-05	1.228237e+01
1.113341e+06	1.251312e-05	1.225659e+01
1.123728e+06	1.280469e-05	1.223158e+01
1.134114e+06	1.310082e-05	1.220675e+01
1.144500e+06	1.339729e-05	1.218246e+01
1.155139e+06	1.369586e-05	1.215853e+01
1.165779e+06	1.399513e-05	1.213506e+01
1.176671e+06	1.429614e-05	1.211195e+01
1.187564e+06	1.459749e-05	1.208930e+01
1.198457e+06	1.489918e-05	1.206709e+01
1.209603e+06	1.520050e-05	1.204536e+01
1.220749e+06	1.550219e-05	1.202402e+01
1.232022e+06	1.580349e-05	1.200312e+01
1.243421e+06	1.610514e-05	1.198259e+01
1.254947e+06	1.640678e-05	1.196244e+01
1.266600e+06	1.671089e-05	1.194250e+01
1.277999e+06	1.701005e-05	1.192324e+01
1.290665e+06	1.730919e-05	1.190431e+01
1.302065e+06	1.760870e-05	1.188568e+01
1.314731e+06	1.790538e-05	1.186754e+01
1.326130e+06	1.819992e-05	1.184983e+01
1.338796e+06	1.849202e-05	1.183254e+01
1.351462e+06	1.878619e-05	1.181540e+01
1.362862e+06	1.907824e-05	1.179865e+01
1.375528e+06	1.937031e-05	1.178216e+01
1.388194e+06	1.965990e-05	1.176605e+01
1.402126e+06	1.994985e-05	1.175015e+01
1.414792e+06	2.023697e-05	1.173464e+01
1.427458e+06	2.052443e-05	1.171932e+01
1.441391e+06	2.081684e-05	1.170396e+01
1.454057e+06	2.110433e-05	1.168907e+01
1.467989e+06	2.139391e-05	1.167427e+01
1.480655e+06	2.168879e-05	1.165941e+01
1.494588e+06	2.197871e-05	1.164499e+01
1.508521e+06	2.226656e-05	1.163087e+01
1.522453e+06	2.255649e-05	1.161682e+01
1.536386e+06	2.284680e-05	1.160294e+01
1.551585e+06	2.314168e-05	1.158901e+01
1.565518e+06	2.343904e-05	1.157515e+01
1.579450e+06	2.373922e-05	1.156133e+01
1.594649e+06	2.404435e-05	1.154747e+01
1.609849e+06	2.435441e-05	1.153356e+01
1.623781e+06	2.466348e-05	1.151986e+01
1.638980e+06	2.498344e-05	1.150587e+01
1.654180e+06	2.530376e-05	1.149204e+01
1.669379e+06	2.564581e-05	1.147746e+01
1.684578e+06	2.594474e-05	1.146488e+01
1.701044e+06	2.626106e-05	1.145172e+01
1.716243e+06	2.655632e-05	1.143958e+01
1.732709e+06	2.682687e-05	1.142858e+01
1.747908e+06	2.704807e-05	1.141966e+01
1.764374e+06	2.719887e-05	1.141362e+01
1.780840e+06	2.732131e-05	1.140875e+01
1.797305e+06	2.739436e-05	1.140585e+01
1.813771e+06	2.741806e-05	1.140491e+01
1.830237e+06	2.739607e-05	1.140578e+01
1.847969e+06	2.734578e-05	1.140777e+01
1.864435e+06	2.727449e-05	1.141061e+01
1.882168e+06	2.719953e-05	1.141360e+01
1.899900e+06	2.712459e-05	1.141659e+01
1.917632e+06	2.702504e-05	1.142058e+01
1.935365e+06	2.692913e-05	1.142444e+01
1.953097e+06	2.682960e-05	1.142846e+01
1.970830e+06	2.673009e-05	1.143250e+01
1.988562e+06	2.663061e-05	1.143655e+01
2.007561e+06	2.653475e-05	1.144046e+01
2.026560e+06	2.643529e-05	1.144454e+01
2.044292e+06	2.633586e-05	1.144863e+01
2.063291e+06	2.621542e-05	1.145361e+01
2.082290e+06	2.609499e-05	1.145861e+01
2.102556e+06	2.599196e-05	1.146290e+01
2.121555e+06	2.587155e-05	1.146794e+01
2.140554e+06	2.574752e-05	1.147316e+01
2.160820e+06	2.562713e-05	1.147825e+01
2.181085e+06	2.548213e-05	1.148441e+01
2.201351e+06	2.535812e-05	1.148971e+01
2.221616e+06	2.520950e-05	1.149609e+01
2.241882e+06	2.506452e-05	1.150235e+01
2.262148e+06	2.491700e-05	1.150876e+01
2.283680e+06	2.476913e-05	1.151522e+01
2.305212e+06	2.462089e-05	1.152174e+01
2.326744e+06	2.444810e-05	1.152939e+01
2.348276e+06	2.428127e-05	1.153682e+01
2.369809e+06	2.410986e-05	1.154451e+01
2.391341e+06	2.393318e-05	1.155250e+01
2.412873e+06	2.375158e-05	1.156077e+01
2.435672e+06	2.356754e-05	1.156921e+01
2.458471e+06	2.337646e-05	1.157805e+01
2.481269e+06	2.318503e-05	1.158698e+01
2.504068e+06	2.298622e-05	1.159633e+01
2.526867e+06	2.278459e-05	1.160590e+01
2.550932e+06	2.257629e-05	1.161587e+01
2.573731e+06	2.236763e-05	1.162595e+01
2.597797e+06	2.215407e-05	1.163637e+01
2.621862e+06	2.193805e-05	1.164700e+01
2.645927e+06	2.171711e-05	1.165799e+01
2.671259e+06	2.149372e-05	1.166922e+01
2.695325e+06	2.126749e-05	1.168071e+01
2.720657e+06	2.103918e-05	1.169243e+01
2.745989e+06	2.080595e-05	1.170453e+01
2.771321e+06	2.057236e-05	1.171679e+01
2.796653e+06	2.033669e-05	1.172930e+01
2.821985e+06	2.009610e-05	1.174222e+01
2.848583e+06	1.985760e-05	1.175518e+01
2.875182e+06	1.961457e-05	1.176855e+01
2.901781e+06	1.937118e-05	1.178211e+01
2.928379e+06	1.912568e-05	1.179596e+01
2.954978e+06	1.888193e-05	1.180988e+01
2.982843e+06	1.863400e-05	1.182424e+01
3.010708e+06	1.838570e-05	1.183880e+01
3.038573e+06	1.813531e-05	1.185369e+01
3.066439e+06	1.787927e-05	1.186913e+01
3.094304e+06	1.761866e-05	1.188507e+01
3.123436e+06	1.735562e-05	1.190140e+01
3.152567e+06	1.709009e-05	1.191814e+01
3.181699e+06	1.681681e-05	1.193564e+01
3.210831e+06	1.653651e-05	1.195389e+01
3.241229e+06	1.625621e-05	1.197245e+01
3.270361e+06	1.597557e-05	1.199136e+01
3.300760e+06	1.569529e-05	1.201058e+01
3.331158e+06	1.541712e-05	1.202999e+01
3.362823e+06	1.514143e-05	1.204958e+01
3.393221e+06	1.486610e-05	1.206951e+01
3.424886e+06	1.459500e-05	1.208949e+01
3.456551e+06	1.432464e-05	1.210979e+01
3.488216e+06	1.405882e-05	1.213013e+01
3.521148e+06	1.379798e-05	1.215046e+01
3.552813e+06	1.353749e-05	1.217115e+01
3.585745e+06	1.328122e-05	1.219191e+01
3.619943e+06	1.302778e-05	1.221282e+01
3.652874e+06	1.277681e-05	1.223394e+01
3.687073e+06	1.252832e-05	1.225527e+01
3.721271e+06	1.228230e-05	1.227680e+01
3.755469e+06	1.203875e-05	1.229855e+01
3.789667e+06	1.180014e-05	1.232028e+01
3.825132e+06	1.156364e-05	1.234226e+01
3.860597e+06	1.132997e-05	1.236443e+01
3.896062e+06	1.109877e-05	1.238681e+01
3.932793e+06	1.087215e-05	1.240921e+01
3.968258e+06	1.064836e-05	1.243179e+01
4.004989e+06	1.042668e-05	1.245464e+01
4.042987e+06	1.020783e-05	1.247767e+01
4.079719e+06	9.993917e-06	1.250066e+01
4.117717e+06	9.782113e-06	1.252392e+01
4.155715e+06	9.575242e-06	1.254713e+01
4.193713e+06	9.368743e-06	1.257080e+01
4.232977e+06	9.166813e-06	1.259445e+01
4.272242e+06	8.969817e-06	1.261804e+01
4.311506e+06	8.773193e-06	1.264211e+01
4.352038e+06	8.581139e-06	1.266614e+01
4.391302e+06	8.393654e-06	1.269012e+01
4.431833e+06	8.206902e-06	1.271455e+01
4.473631e+06	8.024721e-06	1.273893e+01
4.515429e+06	7.845008e-06	1.276352e+01
4.555960e+06	7.668129e-06	1.278828e+01
4.599025e+06	7.495458e-06	1.281300e+01
4.640822e+06	7.325618e-06	1.283789e+01
4.683887e+06	7.158608e-06	1.286293e+01
4.728218e+06	6.995807e-06	1.288791e+01
4.771282e+06	6.833736e-06	1.291335e+01
4.815613e+06	6.676235e-06	1.293867e+01
4.859944e+06	6.523304e-06	1.296383e+01
4.905542e+06	6.370740e-06	1.298953e+01
4.949873e+06	6.222745e-06	1.301504e+01
4.996737e+06	6.075480e-06	1.304105e+01
5.042335e+06	5.932422e-06	1.306692e+01
5.089199e+06	5.792194e-06	1.309289e+01
5.136063e+06	5.656536e-06	1.311862e+01
5.184194e+06	5.521244e-06	1.314491e+01
5.231058e+06	5.388784e-06	1.317127e+01
5.280455e+06	5.260530e-06	1.319743e+01
5.328586e+06	5.134740e-06	1.322370e+01
5.377984e+06	5.011782e-06	1.325002e+01
5.427381e+06	4.888829e-06	1.327699e+01
5.478045e+06	4.770807e-06	1.330352e+01
5.528709e+06	4.654889e-06	1.333023e+01
5.580640e+06	4.541800e-06	1.335693e+01
5.631304e+06	4.430815e-06	1.338379e+01
5.683234e+06	4.322661e-06	1.341062e+01
5.736431e+06	4.216609e-06	1.343759e+01
5.789629e+06	4.110926e-06	1.346515e+01
5.842826e+06	4.009808e-06	1.349219e+01
5.897290e+06	3.911157e-06	1.351924e+01
5.951753e+06	3.812871e-06	1.354687e+01
6.006217e+06	3.717052e-06	1.357450e+01
6.061948e+06	3.625801e-06	1.360149e+01
6.118945e+06	3.534554e-06	1.362916e+01
6.174675e+06	3.446132e-06	1.365667e+01
6.231672e+06	3.357717e-06	1.368489e+01
6.289936e+06	3.273864e-06	1.371235e+01
6.348199e+06	3.190019e-06	1.374052e+01
6.406463e+06	3.108999e-06	1.376845e+01
6.465993e+06	3.030083e-06	1.379636e+01
6.525523e+06	2.953632e-06	1.382411e+01
6.586320e+06	2.877548e-06	1.385244e+01
6.647117e+06	2.803565e-06	1.388072e+01
6.709180e+06	2.732048e-06	1.390878e+01
6.771244e+06	2.662997e-06	1.393657e+01
6.833307e+06	2.593950e-06	1.396510e+01
6.896637e+06	2.527365e-06	1.399333e+01
6.959967e+06	2.461640e-06	1.402194e+01
7.024564e+06	2.398088e-06	1.405034e+01
7.090427e+06	2.335807e-06	1.407891e+01
7.155023e+06	2.275217e-06	1.410744e+01
7.222153e+06	2.216106e-06	1.413602e+01
7.288016e+06	2.158473e-06	1.416463e+01
7.356413e+06	2.102076e-06	1.419338e+01
7.423543e+06	2.047158e-06	1.422212e+01
7.493206e+06	1.993718e-06	1.425084e+01
7.561602e+06	1.941512e-06	1.427965e+01
7.632532e+06	1.890542e-06	1.430853e+01
7.702195e+06	1.840766e-06	1.433750e+01
7.774391e+06	1.792260e-06	1.436650e+01
7.845320e+06	1.744987e-06	1.439552e+01
7.918783e+06	1.698947e-06	1.442455e+01
7.992246e+06	1.654104e-06	1.445359e+01
8.065709e+06	1.610283e-06	1.448274e+01
8.140438e+06	1.567660e-06	1.451187e+01
8.215168e+06	1.526023e-06	1.454110e+01
8.291164e+06	1.485619e-06	1.457023e+01
8.368426e+06	1.446202e-06	1.459943e+01
8.445689e+06	1.407807e-06	1.462864e+01
8.524218e+06	1.370573e-06	1.465774e+01
8.602747e+06	1.334151e-06	1.468699e+01
8.682543e+06	1.298433e-06	1.471645e+01
8.762339e+06	1.263701e-06	1.474589e+01
8.843401e+06	1.229955e-06	1.477528e+01
8.925730e+06	1.196950e-06	1.480481e+01
9.008059e+06	1.164931e-06	1.483425e+01
9.091655e+06	1.133615e-06	1.486384e+01
9.175250e+06	1.103075e-06	1.489349e+01
9.260113e+06	1.073276e-06	1.492322e+01
9.346241e+06	1.044462e-06	1.495277e+01
9.432370e+06	1.016142e-06	1.498261e+01
9.519766e+06	9.887722e-07	1.501226e+01
9.608428e+06	9.619320e-07	1.504214e+01
9.697090e+06	9.358313e-07	1.507201e+01
9.787018e+06	9.104702e-07	1.510184e+01
9.876947e+06	8.858129e-07	1.513165e+01
9.968142e+06	8.616849e-07	1.516163e+01
1.006060e+07	8.382604e-07	1.519155e+01
1.015433e+07	8.153293e-07	1.522167e+01
1.024806e+07	7.929276e-07	1.525192e+01
1.034306e+07	7.712654e-07	1.528199e+01
1.043805e+07	7.500603e-07	1.531226e+01
1.053558e+07	7.295947e-07	1.534230e+01
1.063311e+07	7.094125e-07	1.537275e+01
1.073064e+07	6.896871e-07	1.540337e+01
1.083070e+07	6.707010e-07	1.543368e+01
1.093076e+07	6.522084e-07	1.546403e+01
1.103209e+07	6.339987e-07	1.549478e+01
1.113341e+07	6.164923e-07	1.552518e+01
1.123728e+07	5.992327e-07	1.555601e+01
1.134114e+07	5.825024e-07	1.558676e+01
1.144500e+07	5.662290e-07	1.561752e+01
1.155139e+07	5.504488e-07	1.564821e+01
1.165779e+07	5.349514e-07	1.567921e+01
1.176671e+07	5.199111e-07	1.571018e+01
1.187564e+07	5.053635e-07	1.574099e+01
1.198457e+07	4.910629e-07	1.577216e+01
1.209603e+07	4.772555e-07	1.580312e+01
1.220749e+07	4.637308e-07	1.583434e+01
1.232022e+07	4.506628e-07	1.586537e+01
1.243421e+07	4.378418e-07	1.589671e+01
1.254947e+07	4.255135e-07	1.592772e+01
1.266600e+07	4.134321e-07	1.595899e+01
1.277999e+07	4.016334e-07	1.599043e+01
1.290665e+07	3.902917e-07	1.602153e+01
1.302065e+07	3.791965e-07	1.605284e+01
1.314731e+07	3.685580e-07	1.608374e+01
1.326130e+07	3.579922e-07	1.611532e+01
1.338796e+07	3.478469e-07	1.614653e+01
1.351462e+07	3.377745e-07	1.617843e+01
1.362862e+07	3.281586e-07	1.620979e+01
1.375528e+07	3.187894e-07	1.624124e+01
1.388194e+07	3.096667e-07	1.627276e+01
1.402126e+07	3.007908e-07	1.630434e+01
1.414792e+07	2.921975e-07	1.633581e+01
1.427458e+07	2.838144e-07	1.636741e+01
1.441391e+07	2.756781e-07	1.639899e+01
1.454057e+07	2.677882e-07	1.643052e+01
1.467989e+07	2.601087e-07	1.646211e+01
1.480655e+07	2.527120e-07	1.649344e+01
1.494588e+07	2.453373e-07	1.652559e+01
1.508521e+07	2.382610e-07	1.655737e+01
1.522453e+07	2.314068e-07	1.658906e+01
1.536386e+07	2.247288e-07	1.662085e+01
1.551585e+07	2.182444e-07	1.665264e+01
1.565518e+07	2.119326e-07	1.668451e+01
1.579450e+07	2.058181e-07	1.671629e+01
1.594649e+07	1.998551e-07	1.674821e+01
1.609849e+07	1.940822e-07	1.678004e+01
1.623781e+07	1.884644e-07	1.681193e+01
1.638980e+07	1.829910e-07	1.684393e+01
1.654180e+07	1.776901e-07	1.687584e+01
1.669379e+07	1.725372e-07	1.690779e+01
