#wave(A)    	flux(maggies)	flux(ABmag)
1.008380e+05	9.140432e-07	1.509758e+01
1.013460e+05	8.208088e-07	1.521439e+01
1.018540e+05	7.281707e-07	1.534442e+01
1.023620e+05	6.557778e-07	1.545811e+01
1.028700e+05	5.895754e-07	1.557365e+01
1.033780e+05	5.446302e-07	1.565975e+01
1.038860e+05	5.074324e-07	1.573655e+01
1.043940e+05	4.847645e-07	1.578617e+01
1.049020e+05	4.690362e-07	1.582198e+01
1.054100e+05	4.609728e-07	1.584081e+01
1.059180e+05	4.590619e-07	1.584532e+01
1.064260e+05	4.619210e-07	1.583858e+01
1.069340e+05	4.761441e-07	1.580565e+01
1.074420e+05	4.971078e-07	1.575887e+01
1.079500e+05	5.304659e-07	1.568836e+01
1.084580e+05	5.693150e-07	1.561162e+01
1.089660e+05	5.862179e-07	1.557985e+01
1.094740e+05	5.948214e-07	1.556403e+01
1.099820e+05	5.585099e-07	1.563242e+01
1.104900e+05	5.073461e-07	1.573674e+01
1.109980e+05	4.525851e-07	1.586075e+01
1.115060e+05	3.968151e-07	1.600353e+01
1.120140e+05	3.561219e-07	1.612100e+01
1.125220e+05	3.204377e-07	1.623564e+01
1.130300e+05	2.945542e-07	1.632709e+01
1.135380e+05	2.728744e-07	1.641009e+01
1.140460e+05	2.564862e-07	1.647734e+01
1.145540e+05	2.430045e-07	1.653596e+01
1.150620e+05	2.324211e-07	1.658431e+01
1.155700e+05	2.237405e-07	1.662564e+01
1.160780e+05	2.165461e-07	1.666112e+01
1.165860e+05	2.106118e-07	1.669129e+01
1.170940e+05	2.054449e-07	1.671826e+01
1.176020e+05	2.013936e-07	1.673989e+01
1.181100e+05	1.975973e-07	1.676055e+01
1.186180e+05	1.945749e-07	1.677728e+01
1.191260e+05	1.918455e-07	1.679262e+01
1.196340e+05	1.897417e-07	1.680459e+01
1.201420e+05	1.877703e-07	1.681593e+01
1.206500e+05	1.864308e-07	1.682371e+01
1.211580e+05	1.849871e-07	1.683215e+01
1.216660e+05	1.838887e-07	1.683861e+01
1.221740e+05	1.828499e-07	1.684476e+01
1.226820e+05	1.823572e-07	1.684769e+01
1.231900e+05	1.817623e-07	1.685124e+01
1.236980e+05	1.814963e-07	1.685283e+01
1.242060e+05	1.814531e-07	1.685309e+01
1.247140e+05	1.814200e-07	1.685329e+01
1.252220e+05	1.817756e-07	1.685116e+01
1.257300e+05	1.821080e-07	1.684918e+01
1.262380e+05	1.828800e-07	1.684458e+01
1.267460e+05	1.837508e-07	1.683943e+01
1.270000e+05	1.840864e-07	1.683745e+01
1.281430e+05	1.873305e-07	1.681848e+01
1.294130e+05	1.920820e-07	1.679128e+01
1.305560e+05	1.981367e-07	1.675759e+01
1.318260e+05	2.058620e-07	1.671606e+01
1.329690e+05	2.164724e-07	1.666149e+01
1.342390e+05	2.318044e-07	1.658720e+01
1.355090e+05	2.543297e-07	1.648651e+01
1.366520e+05	2.804970e-07	1.638018e+01
1.379220e+05	3.240371e-07	1.622351e+01
1.391920e+05	4.050718e-07	1.598117e+01
1.405890e+05	5.797287e-07	1.559194e+01
1.418590e+05	1.104549e-06	1.489204e+01
1.431290e+05	1.562204e-06	1.451566e+01
1.445260e+05	1.189704e-06	1.481140e+01
1.457960e+05	8.441953e-07	1.518389e+01
1.471930e+05	6.370974e-07	1.548949e+01
1.484630e+05	5.687757e-07	1.561265e+01
1.498600e+05	5.862220e-07	1.557984e+01
1.512570e+05	6.467798e-07	1.547311e+01
1.526540e+05	6.732614e-07	1.542954e+01
1.540510e+05	6.362935e-07	1.549086e+01
1.555750e+05	6.109625e-07	1.553496e+01
1.569720e+05	6.503761e-07	1.546709e+01
1.583690e+05	7.625564e-07	1.529432e+01
1.598930e+05	8.721627e-07	1.514851e+01
1.614170e+05	8.253972e-07	1.520834e+01
1.628140e+05	6.755625e-07	1.542584e+01
1.643380e+05	5.566081e-07	1.563613e+01
1.658620e+05	4.921108e-07	1.576984e+01
1.673860e+05	4.710892e-07	1.581724e+01
1.689100e+05	4.852265e-07	1.578514e+01
1.705610e+05	5.133678e-07	1.572393e+01
1.720850e+05	5.017148e-07	1.574886e+01
1.737360e+05	4.531222e-07	1.585946e+01
1.752600e+05	4.147063e-07	1.595565e+01
1.769110e+05	3.986190e-07	1.599861e+01
1.785620e+05	4.055135e-07	1.597999e+01
1.802130e+05	4.214466e-07	1.593814e+01
1.818640e+05	3.962154e-07	1.600517e+01
1.835150e+05	3.741356e-07	1.606743e+01
1.852930e+05	3.657717e-07	1.609197e+01
1.869440e+05	3.637318e-07	1.609805e+01
1.887220e+05	3.646730e-07	1.609524e+01
1.905000e+05	3.671840e-07	1.608779e+01
1.922780e+05	3.711679e-07	1.607607e+01
1.940560e+05	3.764410e-07	1.606076e+01
1.958340e+05	3.826231e-07	1.604307e+01
1.976120e+05	3.904657e-07	1.602104e+01
1.993900e+05	4.011745e-07	1.599167e+01
2.012950e+05	4.175856e-07	1.594814e+01
2.032000e+05	4.320213e-07	1.591124e+01
2.049780e+05	4.538889e-07	1.585763e+01
2.068830e+05	5.152847e-07	1.571988e+01
2.087880e+05	6.643655e-07	1.544398e+01
2.108200e+05	5.796121e-07	1.559216e+01
2.127250e+05	5.721918e-07	1.560615e+01
2.146300e+05	5.980960e-07	1.555807e+01
2.166620e+05	6.133785e-07	1.553068e+01
2.186940e+05	6.102903e-07	1.553616e+01
2.207260e+05	6.193684e-07	1.552013e+01
2.227580e+05	5.477930e-07	1.565346e+01
2.247900e+05	5.173370e-07	1.571557e+01
2.268220e+05	5.124406e-07	1.572589e+01
2.289810e+05	4.823284e-07	1.579164e+01
2.311400e+05	4.647957e-07	1.583184e+01
2.332990e+05	4.565474e-07	1.585129e+01
2.354580e+05	4.538647e-07	1.585768e+01
2.376170e+05	4.597294e-07	1.584374e+01
2.397760e+05	4.800214e-07	1.579685e+01
2.419350e+05	4.649518e-07	1.583148e+01
2.442210e+05	4.466847e-07	1.587500e+01
2.465070e+05	4.394968e-07	1.589261e+01
2.487930e+05	4.360245e-07	1.590122e+01
2.510790e+05	4.341957e-07	1.590579e+01
2.533650e+05	4.327115e-07	1.590950e+01
2.557780e+05	4.319582e-07	1.591140e+01
2.580640e+05	4.312678e-07	1.591313e+01
2.604770e+05	4.312224e-07	1.591325e+01
2.628900e+05	4.310514e-07	1.591368e+01
2.653030e+05	4.312233e-07	1.591324e+01
2.678430e+05	4.318347e-07	1.591171e+01
2.702560e+05	4.322185e-07	1.591074e+01
2.727960e+05	4.331145e-07	1.590849e+01
2.753360e+05	4.338298e-07	1.590670e+01
2.778760e+05	4.351843e-07	1.590332e+01
2.804160e+05	4.365893e-07	1.589982e+01
2.829560e+05	4.377522e-07	1.589693e+01
2.856230e+05	4.395286e-07	1.589253e+01
2.882900e+05	4.411488e-07	1.588854e+01
2.909570e+05	4.432824e-07	1.588330e+01
2.936240e+05	4.457397e-07	1.587730e+01
2.962910e+05	4.482361e-07	1.587123e+01
2.990850e+05	4.510069e-07	1.586454e+01
3.018790e+05	4.541336e-07	1.585704e+01
3.046730e+05	4.573014e-07	1.584949e+01
3.074670e+05	4.607792e-07	1.584127e+01
3.102610e+05	4.646337e-07	1.583222e+01
3.131820e+05	4.686990e-07	1.582276e+01
3.161030e+05	4.731026e-07	1.581261e+01
3.190240e+05	4.774880e-07	1.580259e+01
3.219450e+05	4.823075e-07	1.579169e+01
3.249930e+05	4.876166e-07	1.577980e+01
3.279140e+05	4.930349e-07	1.576781e+01
3.309620e+05	4.987792e-07	1.575523e+01
3.340100e+05	5.051497e-07	1.574145e+01
3.371850e+05	5.115016e-07	1.572788e+01
3.402330e+05	5.184953e-07	1.571314e+01
3.434080e+05	5.255552e-07	1.569845e+01
3.465830e+05	5.331621e-07	1.568285e+01
3.497580e+05	5.413963e-07	1.566621e+01
3.530600e+05	5.496778e-07	1.564973e+01
3.562350e+05	5.585273e-07	1.563239e+01
3.595370e+05	5.674581e-07	1.561517e+01
3.629660e+05	5.769426e-07	1.559717e+01
3.662680e+05	5.870071e-07	1.557839e+01
3.696970e+05	5.973387e-07	1.555945e+01
3.731260e+05	6.079928e-07	1.554025e+01
3.765550e+05	6.191383e-07	1.552053e+01
3.799840e+05	6.306334e-07	1.550056e+01
3.835400e+05	6.420418e-07	1.548109e+01
3.870960e+05	6.542499e-07	1.546064e+01
3.906520e+05	6.664299e-07	1.544061e+01
3.943350e+05	6.791564e-07	1.542008e+01
3.978910e+05	6.923596e-07	1.539917e+01
4.015740e+05	7.052983e-07	1.537907e+01
4.053840e+05	7.189614e-07	1.535824e+01
4.090670e+05	7.328455e-07	1.533747e+01
4.128770e+05	7.466501e-07	1.531721e+01
4.166870e+05	7.611978e-07	1.529626e+01
4.204970e+05	7.756494e-07	1.527584e+01
4.244340e+05	7.900220e-07	1.525590e+01
4.283710e+05	8.048875e-07	1.523566e+01
4.323080e+05	8.201900e-07	1.521521e+01
4.363720e+05	8.354538e-07	1.519519e+01
4.403090e+05	8.508788e-07	1.517533e+01
4.443730e+05	8.670166e-07	1.515493e+01
4.485640e+05	8.831235e-07	1.513495e+01
4.527550e+05	8.991259e-07	1.511545e+01
4.568190e+05	9.153567e-07	1.509602e+01
4.611370e+05	9.328407e-07	1.507548e+01
4.653280e+05	9.497443e-07	1.505598e+01
4.696460e+05	9.668664e-07	1.503658e+01
4.740910e+05	9.844437e-07	1.501702e+01
4.784090e+05	1.002774e-06	1.499699e+01
4.828540e+05	1.021361e-06	1.497705e+01
4.872990e+05	1.040174e-06	1.495723e+01
4.918710e+05	1.059489e-06	1.493726e+01
4.963160e+05	1.079264e-06	1.491718e+01
5.010150e+05	1.099596e-06	1.489692e+01
5.055870e+05	1.120662e-06	1.487631e+01
5.102860e+05	1.142026e-06	1.485581e+01
5.149850e+05	1.164675e-06	1.483449e+01
5.198110e+05	1.187883e-06	1.481307e+01
5.245100e+05	1.212192e-06	1.479107e+01
5.294630e+05	1.237239e-06	1.476887e+01
5.342890e+05	1.263148e-06	1.474636e+01
5.392420e+05	1.290385e-06	1.472320e+01
5.441950e+05	1.318953e-06	1.469943e+01
5.492750e+05	1.348676e-06	1.467523e+01
5.543550e+05	1.379116e-06	1.465100e+01
5.595620e+05	1.411222e-06	1.462601e+01
5.646420e+05	1.445505e-06	1.459995e+01
5.698490e+05	1.480587e-06	1.457392e+01
5.751830e+05	1.517063e-06	1.454749e+01
5.805170e+05	1.555674e-06	1.452020e+01
5.858510e+05	1.595924e-06	1.449247e+01
5.913120e+05	1.638055e-06	1.446418e+01
5.967730e+05	1.682669e-06	1.443500e+01
6.022340e+05	1.728888e-06	1.440558e+01
6.078220e+05	1.777052e-06	1.437575e+01
6.135370e+05	1.827888e-06	1.434513e+01
6.191250e+05	1.880896e-06	1.431409e+01
6.248400e+05	1.936921e-06	1.428222e+01
6.306820e+05	1.995132e-06	1.425007e+01
6.365240e+05	2.056041e-06	1.421742e+01
6.423660e+05	2.120499e-06	1.418390e+01
6.483350e+05	2.187082e-06	1.415034e+01
6.543040e+05	2.258092e-06	1.411565e+01
6.604000e+05	2.330930e-06	1.408118e+01
6.664960e+05	2.407375e-06	1.404614e+01
6.727190e+05	2.486974e-06	1.401082e+01
6.789420e+05	2.570473e-06	1.397497e+01
6.851650e+05	2.656858e-06	1.393908e+01
6.915150e+05	2.747392e-06	1.390270e+01
6.978650e+05	2.841147e-06	1.386627e+01
7.043420e+05	2.938797e-06	1.382958e+01
7.109460e+05	3.041765e-06	1.379219e+01
7.174230e+05	3.147441e-06	1.375511e+01
7.241540e+05	3.258616e-06	1.371742e+01
7.307580e+05	3.372524e-06	1.368011e+01
7.376160e+05	3.491508e-06	1.364247e+01
7.443470e+05	3.614048e-06	1.360502e+01
7.513320e+05	3.743995e-06	1.356666e+01
7.581900e+05	3.876651e-06	1.352886e+01
7.653020e+05	4.015204e-06	1.349073e+01
7.722870e+05	4.156091e-06	1.345329e+01
7.795260e+05	4.302849e-06	1.341561e+01
7.866380e+05	4.454678e-06	1.337796e+01
7.940040e+05	4.611972e-06	1.334028e+01
8.013700e+05	4.774341e-06	1.330272e+01
8.087360e+05	4.942584e-06	1.326511e+01
8.162290e+05	5.113984e-06	1.322810e+01
8.237220e+05	5.290431e-06	1.319127e+01
8.313420e+05	5.474685e-06	1.315410e+01
8.390890e+05	5.664429e-06	1.311711e+01
8.468360e+05	5.857285e-06	1.308076e+01
8.547100e+05	6.055613e-06	1.304460e+01
8.625840e+05	6.259010e-06	1.300874e+01
8.705850e+05	6.467876e-06	1.297310e+01
8.785860e+05	6.682614e-06	1.293763e+01
8.867140e+05	6.900060e-06	1.290287e+01
8.949690e+05	7.125311e-06	1.286799e+01
9.032240e+05	7.355633e-06	1.283345e+01
9.116060e+05	7.591846e-06	1.279913e+01
9.199880e+05	7.833909e-06	1.276505e+01
9.284970e+05	8.081045e-06	1.273133e+01
9.371330e+05	8.330885e-06	1.269827e+01
9.457690e+05	8.589358e-06	1.266510e+01
9.545320e+05	8.849735e-06	1.263267e+01
9.634220e+05	9.113629e-06	1.260077e+01
9.723120e+05	9.384944e-06	1.256892e+01
9.813290e+05	9.657016e-06	1.253789e+01
9.903460e+05	9.936513e-06	1.250691e+01
9.994900e+05	1.021912e-05	1.247647e+01
1.008761e+06	1.050446e-05	1.244657e+01
1.018159e+06	1.079525e-05	1.241692e+01
1.027557e+06	1.108877e-05	1.238779e+01
1.037082e+06	1.138773e-05	1.235891e+01
1.046607e+06	1.168713e-05	1.233073e+01
1.056386e+06	1.199430e-05	1.230256e+01
1.066165e+06	1.230377e-05	1.227490e+01
1.075944e+06	1.261405e-05	1.224786e+01
1.085977e+06	1.293530e-05	1.222056e+01
1.096010e+06	1.325336e-05	1.219419e+01
1.106170e+06	1.357181e-05	1.216841e+01
1.116330e+06	1.389805e-05	1.214262e+01
1.126744e+06	1.422196e-05	1.211760e+01
1.137158e+06	1.455092e-05	1.209277e+01
1.147572e+06	1.488027e-05	1.206847e+01
1.158240e+06	1.521195e-05	1.204454e+01
1.168908e+06	1.554440e-05	1.202106e+01
1.179830e+06	1.587879e-05	1.199796e+01
1.190752e+06	1.621355e-05	1.197530e+01
1.201674e+06	1.654869e-05	1.195309e+01
1.212850e+06	1.688343e-05	1.193135e+01
1.224026e+06	1.721856e-05	1.191001e+01
1.235329e+06	1.755327e-05	1.188910e+01
1.246759e+06	1.788836e-05	1.186857e+01
1.258316e+06	1.822344e-05	1.184842e+01
1.270000e+06	1.856126e-05	1.182848e+01
1.281430e+06	1.889358e-05	1.180921e+01
1.294130e+06	1.922588e-05	1.179028e+01
1.305560e+06	1.955858e-05	1.177166e+01
1.318260e+06	1.988813e-05	1.175351e+01
1.329690e+06	2.021531e-05	1.173580e+01
1.342390e+06	2.053978e-05	1.171851e+01
1.355090e+06	2.086655e-05	1.170137e+01
1.366520e+06	2.119097e-05	1.168462e+01
1.379220e+06	2.151540e-05	1.166813e+01
1.391920e+06	2.183708e-05	1.165201e+01
1.405890e+06	2.215916e-05	1.163612e+01
1.418590e+06	2.247810e-05	1.162060e+01
1.431290e+06	2.279742e-05	1.160529e+01
1.445260e+06	2.312224e-05	1.158993e+01
1.457960e+06	2.344158e-05	1.157503e+01
1.471930e+06	2.376326e-05	1.156023e+01
1.484630e+06	2.409081e-05	1.154537e+01
1.498600e+06	2.441287e-05	1.153095e+01
1.512570e+06	2.473261e-05	1.151682e+01
1.526540e+06	2.505467e-05	1.150278e+01
1.540510e+06	2.537715e-05	1.148889e+01
1.555750e+06	2.570470e-05	1.147497e+01
1.569720e+06	2.603501e-05	1.146111e+01
1.583690e+06	2.636847e-05	1.144729e+01
1.598930e+06	2.670741e-05	1.143342e+01
1.614170e+06	2.705183e-05	1.141951e+01
1.628140e+06	2.739516e-05	1.140582e+01
1.643380e+06	2.775057e-05	1.139182e+01
1.658620e+06	2.810638e-05	1.137799e+01
1.673860e+06	2.848633e-05	1.136341e+01
1.689100e+06	2.881839e-05	1.135083e+01
1.705610e+06	2.916976e-05	1.133767e+01
1.720850e+06	2.949774e-05	1.132553e+01
1.737360e+06	2.979826e-05	1.131452e+01
1.752600e+06	3.004398e-05	1.130561e+01
1.769110e+06	3.021150e-05	1.129957e+01
1.785620e+06	3.034750e-05	1.129469e+01
1.802130e+06	3.042866e-05	1.129179e+01
1.818640e+06	3.045499e-05	1.129085e+01
1.835150e+06	3.043057e-05	1.129172e+01
1.852930e+06	3.037472e-05	1.129372e+01
1.869440e+06	3.029554e-05	1.129655e+01
1.887220e+06	3.021228e-05	1.129954e+01
1.905000e+06	3.012906e-05	1.130254e+01
1.922780e+06	3.001848e-05	1.130653e+01
1.940560e+06	2.991195e-05	1.131039e+01
1.958340e+06	2.980141e-05	1.131441e+01
1.976120e+06	2.969088e-05	1.131844e+01
1.993900e+06	2.958038e-05	1.132249e+01
2.012950e+06	2.947392e-05	1.132641e+01
2.032000e+06	2.936345e-05	1.133048e+01
2.049780e+06	2.925301e-05	1.133457e+01
2.068830e+06	2.911924e-05	1.133955e+01
2.087880e+06	2.898547e-05	1.134455e+01
2.108200e+06	2.887103e-05	1.134884e+01
2.127250e+06	2.873729e-05	1.135389e+01
2.146300e+06	2.859954e-05	1.135910e+01
2.166620e+06	2.846582e-05	1.136419e+01
2.186940e+06	2.830476e-05	1.137035e+01
2.207260e+06	2.816702e-05	1.137565e+01
2.227580e+06	2.800194e-05	1.138203e+01
2.247900e+06	2.784090e-05	1.138829e+01
2.268220e+06	2.767705e-05	1.139470e+01
2.289810e+06	2.751280e-05	1.140116e+01
2.311400e+06	2.734814e-05	1.140768e+01
2.332990e+06	2.715622e-05	1.141533e+01
2.354580e+06	2.697091e-05	1.142276e+01
2.376170e+06	2.678052e-05	1.143045e+01
2.397760e+06	2.658428e-05	1.143844e+01
2.419350e+06	2.638257e-05	1.144671e+01
2.442210e+06	2.617814e-05	1.145515e+01
2.465070e+06	2.596590e-05	1.146399e+01
2.487930e+06	2.575327e-05	1.147292e+01
2.510790e+06	2.553244e-05	1.148227e+01
2.533650e+06	2.530847e-05	1.149184e+01
2.557780e+06	2.507711e-05	1.150181e+01
2.580640e+06	2.484534e-05	1.151189e+01
2.604770e+06	2.460812e-05	1.152230e+01
2.628900e+06	2.436817e-05	1.153294e+01
2.653030e+06	2.412276e-05	1.154393e+01
2.678430e+06	2.387463e-05	1.155516e+01
2.702560e+06	2.362334e-05	1.156665e+01
2.727960e+06	2.336974e-05	1.157837e+01
2.753360e+06	2.311068e-05	1.159047e+01
2.778760e+06	2.285121e-05	1.160273e+01
2.804160e+06	2.258944e-05	1.161524e+01
2.829560e+06	2.232220e-05	1.162816e+01
2.856230e+06	2.205728e-05	1.164112e+01
2.882900e+06	2.178733e-05	1.165449e+01
2.909570e+06	2.151698e-05	1.166805e+01
2.936240e+06	2.124429e-05	1.168189e+01
2.962910e+06	2.097354e-05	1.169582e+01
2.990850e+06	2.069815e-05	1.171017e+01
3.018790e+06	2.042235e-05	1.172474e+01
3.046730e+06	2.014422e-05	1.173962e+01
3.074670e+06	1.985982e-05	1.175506e+01
3.102610e+06	1.957035e-05	1.177100e+01
3.131820e+06	1.927817e-05	1.178734e+01
3.161030e+06	1.898322e-05	1.180408e+01
3.190240e+06	1.867968e-05	1.182158e+01
3.219450e+06	1.836833e-05	1.183983e+01
3.249930e+06	1.805698e-05	1.185839e+01
3.279140e+06	1.774525e-05	1.187729e+01
3.309620e+06	1.743392e-05	1.189651e+01
3.340100e+06	1.712494e-05	1.191593e+01
3.371850e+06	1.681870e-05	1.193552e+01
3.402330e+06	1.651288e-05	1.195544e+01
3.434080e+06	1.621175e-05	1.197543e+01
3.465830e+06	1.591144e-05	1.199573e+01
3.497580e+06	1.561618e-05	1.201606e+01
3.530600e+06	1.532644e-05	1.203640e+01
3.562350e+06	1.503710e-05	1.205709e+01
3.595370e+06	1.475243e-05	1.207784e+01
3.629660e+06	1.447092e-05	1.209876e+01
3.662680e+06	1.419215e-05	1.211988e+01
3.696970e+06	1.391614e-05	1.214120e+01
3.731260e+06	1.364286e-05	1.216274e+01
3.765550e+06	1.337234e-05	1.218448e+01
3.799840e+06	1.310729e-05	1.220622e+01
3.835400e+06	1.284459e-05	1.222820e+01
3.870960e+06	1.258504e-05	1.225036e+01
3.906520e+06	1.232823e-05	1.227275e+01
3.943350e+06	1.207650e-05	1.229515e+01
3.978910e+06	1.182792e-05	1.231773e+01
4.015740e+06	1.158169e-05	1.234057e+01
4.053840e+06	1.133860e-05	1.236360e+01
4.090670e+06	1.110099e-05	1.238660e+01
4.128770e+06	1.086572e-05	1.240985e+01
4.166870e+06	1.063593e-05	1.243306e+01
4.204970e+06	1.040656e-05	1.245673e+01
4.244340e+06	1.018226e-05	1.248039e+01
4.283710e+06	9.963445e-06	1.250398e+01
4.323080e+06	9.745040e-06	1.252804e+01
4.363720e+06	9.531711e-06	1.255207e+01
4.403090e+06	9.323458e-06	1.257606e+01
4.443730e+06	9.116018e-06	1.260049e+01
4.485640e+06	8.913657e-06	1.262486e+01
4.527550e+06	8.714037e-06	1.264945e+01
4.568190e+06	8.517564e-06	1.267421e+01
4.611370e+06	8.325765e-06	1.269894e+01
4.653280e+06	8.137111e-06	1.272382e+01
4.696460e+06	7.951601e-06	1.274886e+01
4.740910e+06	7.770767e-06	1.277384e+01
4.784090e+06	7.590742e-06	1.279929e+01
4.828540e+06	7.415794e-06	1.282461e+01
4.872990e+06	7.245922e-06	1.284977e+01
4.918710e+06	7.076457e-06	1.287546e+01
4.963160e+06	6.912069e-06	1.290098e+01
5.010150e+06	6.748490e-06	1.292698e+01
5.055870e+06	6.589586e-06	1.295285e+01
5.102860e+06	6.433824e-06	1.297883e+01
5.149850e+06	6.283138e-06	1.300456e+01
5.198110e+06	6.132860e-06	1.303084e+01
5.245100e+06	5.985726e-06	1.305721e+01
5.294630e+06	5.843265e-06	1.308336e+01
5.342890e+06	5.703541e-06	1.310964e+01
5.392420e+06	5.566962e-06	1.313595e+01
5.441950e+06	5.430389e-06	1.316292e+01
5.492750e+06	5.299294e-06	1.318946e+01
5.543550e+06	5.170535e-06	1.321616e+01
5.595620e+06	5.044918e-06	1.324286e+01
5.646420e+06	4.921639e-06	1.326973e+01
5.698490e+06	4.801504e-06	1.329656e+01
5.751830e+06	4.683704e-06	1.332353e+01
5.805170e+06	4.566314e-06	1.335109e+01
5.858510e+06	4.453995e-06	1.337813e+01
5.913120e+06	4.344416e-06	1.340517e+01
5.967730e+06	4.235243e-06	1.343280e+01
6.022340e+06	4.128810e-06	1.346044e+01
6.078220e+06	4.027450e-06	1.348742e+01
6.135370e+06	3.926095e-06	1.351510e+01
6.191250e+06	3.827878e-06	1.354260e+01
6.248400e+06	3.729669e-06	1.357082e+01
6.306820e+06	3.636528e-06	1.359828e+01
6.365240e+06	3.543395e-06	1.362645e+01
6.423660e+06	3.453399e-06	1.365438e+01
6.483350e+06	3.365742e-06	1.368230e+01
6.543040e+06	3.280822e-06	1.371004e+01
6.604000e+06	3.196310e-06	1.373838e+01
6.664960e+06	3.114131e-06	1.376666e+01
6.727190e+06	3.034692e-06	1.379471e+01
6.789420e+06	2.957991e-06	1.382251e+01
6.851650e+06	2.881295e-06	1.385103e+01
6.915150e+06	2.807335e-06	1.387926e+01
6.978650e+06	2.734329e-06	1.390787e+01
7.043420e+06	2.663737e-06	1.393627e+01
7.109460e+06	2.594557e-06	1.396484e+01
7.174230e+06	2.527255e-06	1.399338e+01
7.241540e+06	2.461596e-06	1.402196e+01
7.307580e+06	2.397579e-06	1.405057e+01
7.376160e+06	2.334934e-06	1.407931e+01
7.443470e+06	2.273933e-06	1.410806e+01
7.513320e+06	2.214573e-06	1.413677e+01
7.581900e+06	2.156584e-06	1.416558e+01
7.653020e+06	2.099967e-06	1.419447e+01
7.722870e+06	2.044678e-06	1.422344e+01
7.795260e+06	1.990799e-06	1.425243e+01
7.866380e+06	1.938288e-06	1.428145e+01
7.940040e+06	1.887149e-06	1.431048e+01
8.013700e+06	1.837338e-06	1.433953e+01
8.087360e+06	1.788663e-06	1.436868e+01
8.162290e+06	1.741318e-06	1.439780e+01
8.237220e+06	1.695069e-06	1.442703e+01
8.313420e+06	1.650189e-06	1.445617e+01
8.390890e+06	1.606405e-06	1.448536e+01
8.468360e+06	1.563758e-06	1.451458e+01
8.547100e+06	1.522398e-06	1.454368e+01
8.625840e+06	1.481942e-06	1.457292e+01
8.705850e+06	1.442267e-06	1.460239e+01
8.785860e+06	1.403688e-06	1.463182e+01
8.867140e+06	1.366204e-06	1.466121e+01
8.949690e+06	1.329543e-06	1.469074e+01
9.032240e+06	1.293976e-06	1.472018e+01
9.116060e+06	1.259192e-06	1.474977e+01
9.199880e+06	1.225269e-06	1.477942e+01
9.284970e+06	1.192169e-06	1.480916e+01
9.371330e+06	1.160163e-06	1.483870e+01
9.457690e+06	1.128706e-06	1.486855e+01
9.545320e+06	1.098304e-06	1.489819e+01
9.634220e+06	1.068491e-06	1.492807e+01
9.723120e+06	1.039498e-06	1.495794e+01
9.813290e+06	1.011328e-06	1.498777e+01
9.903460e+06	9.839392e-07	1.501758e+01
9.994900e+06	9.571385e-07	1.504756e+01
1.008761e+07	9.311191e-07	1.507749e+01
1.018159e+07	9.056478e-07	1.510760e+01
1.027557e+07	8.807645e-07	1.513785e+01
1.037082e+07	8.567027e-07	1.516792e+01
1.046607e+07	8.331486e-07	1.519819e+01
1.056386e+07	8.104159e-07	1.522823e+01
1.066165e+07	7.879980e-07	1.525869e+01
1.075944e+07	7.660875e-07	1.528930e+01
1.085977e+07	7.449982e-07	1.531961e+01
1.096010e+07	7.244571e-07	1.534997e+01
1.106170e+07	7.042302e-07	1.538071e+01
1.116330e+07	6.847845e-07	1.541112e+01
1.126744e+07	6.656130e-07	1.544195e+01
1.137158e+07	6.470294e-07	1.547269e+01
1.147572e+07	6.289533e-07	1.550345e+01
1.158240e+07	6.114250e-07	1.553414e+01
1.168908e+07	5.942108e-07	1.556515e+01
1.179830e+07	5.775045e-07	1.559611e+01
1.190752e+07	5.613454e-07	1.562692e+01
1.201674e+07	5.454606e-07	1.565809e+01
1.212850e+07	5.301237e-07	1.568906e+01
1.224026e+07	5.151008e-07	1.572027e+01
1.235329e+07	5.005852e-07	1.575131e+01
1.246759e+07	4.863439e-07	1.578264e+01
1.258316e+07	4.726499e-07	1.581365e+01
1.270000e+07	4.592302e-07	1.584492e+01
1.281430e+07	4.461245e-07	1.587636e+01
1.294130e+07	4.335264e-07	1.590746e+01
1.305560e+07	4.212021e-07	1.593877e+01
1.318260e+07	4.093852e-07	1.596967e+01
1.329690e+07	3.976489e-07	1.600125e+01
1.342390e+07	3.863798e-07	1.603246e+01
1.355090e+07	3.751916e-07	1.606437e+01
1.366520e+07	3.645105e-07	1.609572e+01
1.379220e+07	3.541034e-07	1.612717e+01
1.391920e+07	3.439702e-07	1.615870e+01
1.405890e+07	3.341109e-07	1.619027e+01
1.418590e+07	3.245657e-07	1.622174e+01
1.431290e+07	3.152541e-07	1.625335e+01
1.445260e+07	3.062164e-07	1.628493e+01
1.457960e+07	2.974526e-07	1.631646e+01
1.471930e+07	2.889223e-07	1.634805e+01
1.484630e+07	2.807063e-07	1.637937e+01
1.498600e+07	2.725146e-07	1.641153e+01
1.512570e+07	2.646544e-07	1.644330e+01
1.526540e+07	2.570409e-07	1.647499e+01
1.540510e+07	2.496232e-07	1.650679e+01
1.555750e+07	2.424205e-07	1.653858e+01
1.569720e+07	2.354095e-07	1.657044e+01
1.583690e+07	2.286176e-07	1.660223e+01
1.598930e+07	2.219941e-07	1.663415e+01
1.614170e+07	2.155817e-07	1.666597e+01
1.628140e+07	2.093416e-07	1.669786e+01
1.643380e+07	2.032618e-07	1.672986e+01
1.658620e+07	1.973737e-07	1.676178e+01
