#wave(A)    	flux(maggies)	flux(ABmag)
1.003300e+05	9.621908e-08	1.754185e+01
1.008380e+05	8.862522e-08	1.763111e+01
1.013460e+05	7.997640e-08	1.774260e+01
1.018540e+05	7.138145e-08	1.786604e+01
1.023620e+05	6.466011e-08	1.797341e+01
1.028700e+05	5.850790e-08	1.808196e+01
1.033780e+05	5.433036e-08	1.816239e+01
1.038860e+05	5.087197e-08	1.823380e+01
1.043940e+05	4.876301e-08	1.827977e+01
1.049020e+05	4.728907e-08	1.831310e+01
1.054100e+05	4.652851e-08	1.833070e+01
1.059180e+05	4.634161e-08	1.833507e+01
1.064260e+05	4.659929e-08	1.832905e+01
1.069340e+05	4.790731e-08	1.829900e+01
1.074420e+05	4.983393e-08	1.825619e+01
1.079500e+05	5.291856e-08	1.819098e+01
1.084580e+05	5.650060e-08	1.811987e+01
1.089660e+05	5.805583e-08	1.809039e+01
1.094740e+05	5.884537e-08	1.807572e+01
1.099820e+05	5.548176e-08	1.813962e+01
1.104900e+05	5.075438e-08	1.823632e+01
1.109980e+05	4.568317e-08	1.835061e+01
1.115060e+05	4.052026e-08	1.848082e+01
1.120140e+05	3.675534e-08	1.858670e+01
1.125220e+05	3.345552e-08	1.868883e+01
1.130300e+05	3.106410e-08	1.876935e+01
1.135380e+05	2.906154e-08	1.884170e+01
1.140460e+05	2.755286e-08	1.889958e+01
1.145540e+05	2.630665e-08	1.894984e+01
1.150620e+05	2.533325e-08	1.899077e+01
1.155700e+05	2.453627e-08	1.902548e+01
1.160780e+05	2.387795e-08	1.905501e+01
1.165860e+05	2.333703e-08	1.907989e+01
1.170940e+05	2.286543e-08	1.910205e+01
1.176020e+05	2.249534e-08	1.911977e+01
1.181100e+05	2.215278e-08	1.913643e+01
1.186180e+05	2.187874e-08	1.914994e+01
1.191260e+05	2.163583e-08	1.916207e+01
1.196340e+05	2.144563e-08	1.917165e+01
1.201420e+05	2.126571e-08	1.918080e+01
1.206500e+05	2.114706e-08	1.918688e+01
1.211580e+05	2.101614e-08	1.919362e+01
1.216660e+05	2.091532e-08	1.919884e+01
1.221740e+05	2.082541e-08	1.920352e+01
1.226820e+05	2.078014e-08	1.920588e+01
1.231900e+05	2.072848e-08	1.920858e+01
1.236980e+05	2.070622e-08	1.920975e+01
1.242060e+05	2.070059e-08	1.921004e+01
1.247140e+05	2.069728e-08	1.921022e+01
1.252220e+05	2.073237e-08	1.920838e+01
1.257300e+05	2.076434e-08	1.920670e+01
1.262380e+05	2.083747e-08	1.920289e+01
1.267460e+05	2.091901e-08	1.919865e+01
1.270000e+05	2.094463e-08	1.919732e+01
1.281430e+05	2.126202e-08	1.918099e+01
1.294130e+05	2.171353e-08	1.915817e+01
1.305560e+05	2.228990e-08	1.912973e+01
1.318260e+05	2.300873e-08	1.909527e+01
1.329690e+05	2.398930e-08	1.904996e+01
1.342390e+05	2.540222e-08	1.898782e+01
1.355090e+05	2.746010e-08	1.890324e+01
1.366520e+05	2.986127e-08	1.881223e+01
1.379220e+05	3.385264e-08	1.867602e+01
1.391920e+05	4.127996e-08	1.846065e+01
1.405890e+05	5.726383e-08	1.810530e+01
1.418590e+05	1.053108e-07	1.744382e+01
1.431290e+05	1.472343e-07	1.707998e+01
1.445260e+05	1.131570e-07	1.736580e+01
1.457960e+05	8.168013e-08	1.771971e+01
1.471930e+05	6.255998e-08	1.800926e+01
1.484630e+05	5.629739e-08	1.812378e+01
1.498600e+05	5.790460e-08	1.809322e+01
1.512570e+05	6.347169e-08	1.799355e+01
1.526540e+05	6.592224e-08	1.795242e+01
1.540510e+05	6.254750e-08	1.800948e+01
1.555750e+05	6.026677e-08	1.804981e+01
1.569720e+05	6.389629e-08	1.798631e+01
1.583690e+05	7.421976e-08	1.782370e+01
1.598930e+05	8.428862e-08	1.768558e+01
1.614170e+05	8.003255e-08	1.774183e+01
1.628140e+05	6.632285e-08	1.794584e+01
1.643380e+05	5.544997e-08	1.814025e+01
1.658620e+05	4.956007e-08	1.826217e+01
1.673860e+05	4.766721e-08	1.830445e+01
1.689100e+05	4.899829e-08	1.827455e+01
1.705610e+05	5.162274e-08	1.821790e+01
1.720850e+05	5.057661e-08	1.824013e+01
1.737360e+05	4.614526e-08	1.833968e+01
1.752600e+05	4.267707e-08	1.842451e+01
1.769110e+05	4.125434e-08	1.846133e+01
1.785620e+05	4.196533e-08	1.844277e+01
1.802130e+05	4.351236e-08	1.840347e+01
1.818640e+05	4.128962e-08	1.846040e+01
1.835150e+05	3.938430e-08	1.851169e+01
1.852930e+05	3.874501e-08	1.852946e+01
1.869440e+05	3.869807e-08	1.853078e+01
1.887220e+05	3.892957e-08	1.852430e+01
1.905000e+05	3.933126e-08	1.851316e+01
1.922780e+05	3.988141e-08	1.849807e+01
1.940560e+05	4.053946e-08	1.848031e+01
1.958340e+05	4.130873e-08	1.845990e+01
1.976120e+05	4.225153e-08	1.843539e+01
1.993900e+05	4.347441e-08	1.840442e+01
2.012950e+05	4.522970e-08	1.836144e+01
2.032000e+05	4.683075e-08	1.832367e+01
2.049780e+05	4.912784e-08	1.827168e+01
2.068830e+05	5.510850e-08	1.814695e+01
2.087880e+05	6.922600e-08	1.789933e+01
2.108200e+05	6.167320e-08	1.802476e+01
2.127250e+05	6.132437e-08	1.803092e+01
2.146300e+05	6.407329e-08	1.798331e+01
2.166620e+05	6.583988e-08	1.795378e+01
2.186940e+05	6.592371e-08	1.795240e+01
2.207260e+05	6.713331e-08	1.793265e+01
2.227580e+05	6.086643e-08	1.803906e+01
2.247900e+05	5.843360e-08	1.808334e+01
2.268220e+05	5.835005e-08	1.808490e+01
2.289810e+05	5.594413e-08	1.813061e+01
2.311400e+05	5.468375e-08	1.815535e+01
2.332990e+05	5.430528e-08	1.816289e+01
2.354580e+05	5.443841e-08	1.816024e+01
2.376170e+05	5.535310e-08	1.814215e+01
2.397760e+05	5.760678e-08	1.809882e+01
2.419350e+05	5.655896e-08	1.811875e+01
2.442210e+05	5.519953e-08	1.814516e+01
2.465070e+05	5.487218e-08	1.815162e+01
2.487930e+05	5.486631e-08	1.815174e+01
2.510790e+05	5.501892e-08	1.814872e+01
2.533650e+05	5.519767e-08	1.814520e+01
2.557780e+05	5.543992e-08	1.814044e+01
2.580640e+05	5.569479e-08	1.813546e+01
2.604770e+05	5.605448e-08	1.812847e+01
2.628900e+05	5.643795e-08	1.812107e+01
2.653030e+05	5.685217e-08	1.811313e+01
2.678430e+05	5.730226e-08	1.810457e+01
2.702560e+05	5.775362e-08	1.809605e+01
2.727960e+05	5.828019e-08	1.808620e+01
2.753360e+05	5.882129e-08	1.807616e+01
2.778760e+05	5.943543e-08	1.806489e+01
2.804160e+05	6.005648e-08	1.805360e+01
2.829560e+05	6.068811e-08	1.804224e+01
2.856230e+05	6.135531e-08	1.803037e+01
2.882900e+05	6.204828e-08	1.801818e+01
2.909570e+05	6.285172e-08	1.800421e+01
2.936240e+05	6.368927e-08	1.798983e+01
2.962910e+05	6.457986e-08	1.797476e+01
2.990850e+05	6.549496e-08	1.795948e+01
3.018790e+05	6.646201e-08	1.794357e+01
3.046730e+05	6.750863e-08	1.792660e+01
3.074670e+05	6.860243e-08	1.790915e+01
3.102610e+05	6.975214e-08	1.789111e+01
3.131820e+05	7.094541e-08	1.787269e+01
3.161030e+05	7.220725e-08	1.785355e+01
3.190240e+05	7.352812e-08	1.783387e+01
3.219450e+05	7.491574e-08	1.781357e+01
3.249930e+05	7.636526e-08	1.779276e+01
3.279140e+05	7.789555e-08	1.777122e+01
3.309620e+05	7.946047e-08	1.774962e+01
3.340100e+05	8.115261e-08	1.772674e+01
3.371850e+05	8.288425e-08	1.770382e+01
3.402330e+05	8.469357e-08	1.768037e+01
3.434080e+05	8.656338e-08	1.765666e+01
3.465830e+05	8.852313e-08	1.763236e+01
3.497580e+05	9.056042e-08	1.760765e+01
3.530600e+05	9.266106e-08	1.758276e+01
3.562350e+05	9.482156e-08	1.755773e+01
3.595370e+05	9.703862e-08	1.753264e+01
3.629660e+05	9.932785e-08	1.750732e+01
3.662680e+05	1.016798e-07	1.748191e+01
3.696970e+05	1.040707e-07	1.745668e+01
3.731260e+05	1.065154e-07	1.743147e+01
3.765550e+05	1.089945e-07	1.740649e+01
3.799840e+05	1.115262e-07	1.738156e+01
3.835400e+05	1.140314e-07	1.735744e+01
3.870960e+05	1.165726e-07	1.733351e+01
3.906520e+05	1.191029e-07	1.731019e+01
3.943350e+05	1.216692e-07	1.728705e+01
3.978910e+05	1.242249e-07	1.726448e+01
4.015740e+05	1.267293e-07	1.724281e+01
4.053840e+05	1.292442e-07	1.722147e+01
4.090670e+05	1.317337e-07	1.720076e+01
4.128770e+05	1.341614e-07	1.718093e+01
4.166870e+05	1.365744e-07	1.716158e+01
4.204970e+05	1.389367e-07	1.714296e+01
4.244340e+05	1.412110e-07	1.712533e+01
4.283710e+05	1.434824e-07	1.710800e+01
4.323080e+05	1.457313e-07	1.709112e+01
4.363720e+05	1.479034e-07	1.707505e+01
4.403090e+05	1.500254e-07	1.705959e+01
4.443730e+05	1.521287e-07	1.704447e+01
4.485640e+05	1.541848e-07	1.702990e+01
4.527550e+05	1.561795e-07	1.701594e+01
4.568190e+05	1.581231e-07	1.700251e+01
4.611370e+05	1.601383e-07	1.698876e+01
4.653280e+05	1.620559e-07	1.697584e+01
4.696460e+05	1.639481e-07	1.696323e+01
4.740910e+05	1.658393e-07	1.695078e+01
4.784090e+05	1.677811e-07	1.693814e+01
4.828540e+05	1.696829e-07	1.692590e+01
4.872990e+05	1.715875e-07	1.691379e+01
4.918710e+05	1.735426e-07	1.690148e+01
4.963160e+05	1.754976e-07	1.688932e+01
5.010150e+05	1.774913e-07	1.687706e+01
5.055870e+05	1.795461e-07	1.686456e+01
5.102860e+05	1.816155e-07	1.685212e+01
5.149850e+05	1.838111e-07	1.683907e+01
5.198110e+05	1.860456e-07	1.682595e+01
5.245100e+05	1.883956e-07	1.681232e+01
5.294630e+05	1.908065e-07	1.679852e+01
5.342890e+05	1.933074e-07	1.678438e+01
5.392420e+05	1.959342e-07	1.676972e+01
5.441950e+05	1.987014e-07	1.675450e+01
5.492750e+05	2.015944e-07	1.673880e+01
5.543550e+05	2.045661e-07	1.672292e+01
5.595620e+05	2.076998e-07	1.670641e+01
5.646420e+05	2.110607e-07	1.668898e+01
5.698490e+05	2.145003e-07	1.667143e+01
5.751830e+05	2.181053e-07	1.665333e+01
5.805170e+05	2.219372e-07	1.663442e+01
5.858510e+05	2.259200e-07	1.661511e+01
5.913120e+05	2.301078e-07	1.659517e+01
5.967730e+05	2.345475e-07	1.657442e+01
6.022340e+05	2.391526e-07	1.655331e+01
6.078220e+05	2.439737e-07	1.653164e+01
6.135370e+05	2.490714e-07	1.650919e+01
6.191250e+05	2.543740e-07	1.648632e+01
6.248400e+05	2.599901e-07	1.646261e+01
6.306820e+05	2.658216e-07	1.643852e+01
6.365240e+05	2.719334e-07	1.641384e+01
6.423660e+05	2.783839e-07	1.638839e+01
6.483350e+05	2.850670e-07	1.636263e+01
6.543040e+05	2.921612e-07	1.633594e+01
6.604000e+05	2.994600e-07	1.630915e+01
6.664960e+05	3.071147e-07	1.628175e+01
6.727190e+05	3.150854e-07	1.625393e+01
6.789420e+05	3.234342e-07	1.622554e+01
6.851650e+05	3.320595e-07	1.619696e+01
6.915150e+05	3.410345e-07	1.616800e+01
6.978650e+05	3.504503e-07	1.613843e+01
7.043420e+05	3.602782e-07	1.610840e+01
7.109460e+05	3.705187e-07	1.607797e+01
7.174230e+05	3.809854e-07	1.604773e+01
7.241540e+05	3.919810e-07	1.601684e+01
7.307580e+05	4.033702e-07	1.598574e+01
7.376160e+05	4.151211e-07	1.595456e+01
7.443470e+05	4.274184e-07	1.592287e+01
7.513320e+05	4.402016e-07	1.589087e+01
7.581900e+05	4.533528e-07	1.585891e+01
7.653020e+05	4.668912e-07	1.582696e+01
7.722870e+05	4.809650e-07	1.579472e+01
7.795260e+05	4.954004e-07	1.576261e+01
7.866380e+05	5.103393e-07	1.573035e+01
7.940040e+05	5.257815e-07	1.569799e+01
8.013700e+05	5.417274e-07	1.566555e+01
8.087360e+05	5.583183e-07	1.563280e+01
8.162290e+05	5.751720e-07	1.560051e+01
8.237220e+05	5.923765e-07	1.556851e+01
8.313420e+05	6.103360e-07	1.553608e+01
8.390890e+05	6.289662e-07	1.550343e+01
8.468360e+05	6.478227e-07	1.547136e+01
8.547100e+05	6.670408e-07	1.543962e+01
8.625840e+05	6.869043e-07	1.540776e+01
8.705850e+05	7.072711e-07	1.537604e+01
8.785860e+05	7.281270e-07	1.534448e+01
8.867140e+05	7.493653e-07	1.531327e+01
8.949690e+05	7.710752e-07	1.528226e+01
9.032240e+05	7.934303e-07	1.525123e+01
9.116060e+05	8.163001e-07	1.522038e+01
9.199880e+05	8.396621e-07	1.518974e+01
9.284970e+05	8.635276e-07	1.515931e+01
9.371330e+05	8.876193e-07	1.512943e+01
9.457690e+05	9.124916e-07	1.509943e+01
9.545320e+05	9.375759e-07	1.506998e+01
9.634220e+05	9.629008e-07	1.504105e+01
9.723120e+05	9.888502e-07	1.501217e+01
9.813290e+05	1.015061e-06	1.498377e+01
9.903460e+05	1.041740e-06	1.495560e+01
9.994900e+05	1.068802e-06	1.492776e+01
1.008761e+06	1.096242e-06	1.490023e+01
1.018159e+06	1.123892e-06	1.487319e+01
1.027557e+06	1.151935e-06	1.484643e+01
1.037082e+06	1.180456e-06	1.481988e+01
1.046607e+06	1.208974e-06	1.479396e+01
1.056386e+06	1.238250e-06	1.476798e+01
1.066165e+06	1.267610e-06	1.474254e+01
1.075944e+06	1.297099e-06	1.471757e+01
1.085977e+06	1.327477e-06	1.469243e+01
1.096010e+06	1.357568e-06	1.466810e+01
1.106170e+06	1.387785e-06	1.464419e+01
1.116330e+06	1.418606e-06	1.462035e+01
1.126744e+06	1.449160e-06	1.459721e+01
1.137158e+06	1.480217e-06	1.457419e+01
1.147572e+06	1.511264e-06	1.455165e+01
1.158240e+06	1.542548e-06	1.452940e+01
1.168908e+06	1.573806e-06	1.450762e+01
1.179830e+06	1.605175e-06	1.448619e+01
1.190752e+06	1.636532e-06	1.446519e+01
1.201674e+06	1.667991e-06	1.444452e+01
1.212850e+06	1.699323e-06	1.442431e+01
1.224026e+06	1.730627e-06	1.440449e+01
1.235329e+06	1.761919e-06	1.438504e+01
1.246759e+06	1.793342e-06	1.436584e+01
1.258316e+06	1.824467e-06	1.434716e+01
1.270000e+06	1.855844e-06	1.432865e+01
1.281430e+06	1.886834e-06	1.431067e+01
1.294130e+06	1.917656e-06	1.429307e+01
1.305560e+06	1.948479e-06	1.427576e+01
1.318260e+06	1.979050e-06	1.425886e+01
1.329690e+06	2.009318e-06	1.424238e+01
1.342390e+06	2.039360e-06	1.422627e+01
1.355090e+06	2.069487e-06	1.421034e+01
1.366520e+06	2.099493e-06	1.419471e+01
1.379220e+06	2.129354e-06	1.417938e+01
1.391920e+06	2.158952e-06	1.416439e+01
1.405890e+06	2.188549e-06	1.414961e+01
1.418590e+06	2.218038e-06	1.413508e+01
1.431290e+06	2.247359e-06	1.412082e+01
1.445260e+06	2.276924e-06	1.410663e+01
1.457960e+06	2.306271e-06	1.409272e+01
1.471930e+06	2.335713e-06	1.407895e+01
1.484630e+06	2.365672e-06	1.406511e+01
1.498600e+06	2.394976e-06	1.405175e+01
1.512570e+06	2.424166e-06	1.403859e+01
1.526540e+06	2.453611e-06	1.402549e+01
1.540510e+06	2.483053e-06	1.401253e+01
1.555750e+06	2.512729e-06	1.399964e+01
1.569720e+06	2.542810e-06	1.398672e+01
1.583690e+06	2.572590e-06	1.397407e+01
1.598930e+06	2.604458e-06	1.396071e+01
1.614170e+06	2.635128e-06	1.394800e+01
1.628140e+06	2.667117e-06	1.393489e+01
1.643380e+06	2.698263e-06	1.392229e+01
1.658620e+06	2.730842e-06	1.390926e+01
1.673860e+06	2.764505e-06	1.389596e+01
1.689100e+06	2.795959e-06	1.388367e+01
1.705610e+06	2.827094e-06	1.387165e+01
1.720850e+06	2.855647e-06	1.386074e+01
1.737360e+06	2.883013e-06	1.385038e+01
1.752600e+06	2.903812e-06	1.384258e+01
1.769110e+06	2.919758e-06	1.383663e+01
1.785620e+06	2.931641e-06	1.383222e+01
1.802130e+06	2.936935e-06	1.383026e+01
1.818640e+06	2.938496e-06	1.382969e+01
1.835150e+06	2.934962e-06	1.383099e+01
1.852930e+06	2.928845e-06	1.383326e+01
1.869440e+06	2.920212e-06	1.383646e+01
1.887220e+06	2.911542e-06	1.383969e+01
1.905000e+06	2.902883e-06	1.384293e+01
1.922780e+06	2.891721e-06	1.384711e+01
1.940560e+06	2.880571e-06	1.385130e+01
1.958340e+06	2.869421e-06	1.385551e+01
1.976120e+06	2.856892e-06	1.386027e+01
1.993900e+06	2.845793e-06	1.386449e+01
2.012950e+06	2.834693e-06	1.386873e+01
2.032000e+06	2.822201e-06	1.387353e+01
2.049780e+06	2.811152e-06	1.387779e+01
2.068830e+06	2.797587e-06	1.388304e+01
2.087880e+06	2.784021e-06	1.388832e+01
2.108200e+06	2.771580e-06	1.389318e+01
2.127250e+06	2.758040e-06	1.389850e+01
2.146300e+06	2.743082e-06	1.390440e+01
2.166620e+06	2.729567e-06	1.390977e+01
2.186940e+06	2.713535e-06	1.391616e+01
2.207260e+06	2.698603e-06	1.392215e+01
2.227580e+06	2.682571e-06	1.392862e+01
2.247900e+06	2.666565e-06	1.393512e+01
2.268220e+06	2.649140e-06	1.394224e+01
2.289810e+06	2.633134e-06	1.394882e+01
2.311400e+06	2.615710e-06	1.395603e+01
2.332990e+06	2.597091e-06	1.396378e+01
2.354580e+06	2.577381e-06	1.397205e+01
2.376170e+06	2.558872e-06	1.397988e+01
2.397760e+06	2.539304e-06	1.398821e+01
2.419350e+06	2.519232e-06	1.399683e+01
2.442210e+06	2.498792e-06	1.400567e+01
2.465070e+06	2.477856e-06	1.401481e+01
2.487930e+06	2.456661e-06	1.402414e+01
2.510790e+06	2.434853e-06	1.403382e+01
2.533650e+06	2.412793e-06	1.404370e+01
2.557780e+06	2.390134e-06	1.405394e+01
2.580640e+06	2.367178e-06	1.406442e+01
2.604770e+06	2.343885e-06	1.407516e+01
2.628900e+06	2.320340e-06	1.408612e+01
2.653030e+06	2.296307e-06	1.409743e+01
2.678430e+06	2.272018e-06	1.410897e+01
2.702560e+06	2.247481e-06	1.412076e+01
2.727960e+06	2.222703e-06	1.413280e+01
2.753360e+06	2.197579e-06	1.414514e+01
2.778760e+06	2.172298e-06	1.415770e+01
2.804160e+06	2.146790e-06	1.417053e+01
2.829560e+06	2.120921e-06	1.418369e+01
2.856230e+06	2.095177e-06	1.419695e+01
2.882900e+06	2.069082e-06	1.421056e+01
2.909570e+06	2.042845e-06	1.422441e+01
2.936240e+06	2.016512e-06	1.423850e+01
2.962910e+06	1.990275e-06	1.425272e+01
2.990850e+06	1.963717e-06	1.426730e+01
3.018790e+06	1.937002e-06	1.428217e+01
3.046730e+06	1.910333e-06	1.429723e+01
3.074670e+06	1.882863e-06	1.431295e+01
3.102610e+06	1.855046e-06	1.432911e+01
3.131820e+06	1.826847e-06	1.434574e+01
3.161030e+06	1.798512e-06	1.436272e+01
3.190240e+06	1.769436e-06	1.438041e+01
3.219450e+06	1.739747e-06	1.439878e+01
3.249930e+06	1.709902e-06	1.441757e+01
3.279140e+06	1.680097e-06	1.443666e+01
3.309620e+06	1.650419e-06	1.445601e+01
3.340100e+06	1.620723e-06	1.447573e+01
3.371850e+06	1.591574e-06	1.449543e+01
3.402330e+06	1.562440e-06	1.451549e+01
3.434080e+06	1.533692e-06	1.453565e+01
3.465830e+06	1.505097e-06	1.455609e+01
3.497580e+06	1.476995e-06	1.457655e+01
3.530600e+06	1.449288e-06	1.459711e+01
3.562350e+06	1.421730e-06	1.461796e+01
3.595370e+06	1.394545e-06	1.463892e+01
3.629660e+06	1.367764e-06	1.465997e+01
3.662680e+06	1.341104e-06	1.468134e+01
3.696970e+06	1.314849e-06	1.470281e+01
3.731260e+06	1.288858e-06	1.472449e+01
3.765550e+06	1.263267e-06	1.474626e+01
3.799840e+06	1.237911e-06	1.476828e+01
3.835400e+06	1.212956e-06	1.479039e+01
3.870960e+06	1.188265e-06	1.481272e+01
3.906520e+06	1.163977e-06	1.483514e+01
3.943350e+06	1.140060e-06	1.485768e+01
3.978910e+06	1.116405e-06	1.488045e+01
4.015740e+06	1.093013e-06	1.490344e+01
4.053840e+06	1.070024e-06	1.492652e+01
4.090670e+06	1.047403e-06	1.494972e+01
4.128770e+06	1.025046e-06	1.497314e+01
4.166870e+06	1.003200e-06	1.499653e+01
4.204970e+06	9.815074e-07	1.502027e+01
4.244340e+06	9.603259e-07	1.504395e+01
4.283710e+06	9.395133e-07	1.506774e+01
4.323080e+06	9.188540e-07	1.509188e+01
4.363720e+06	8.985640e-07	1.511613e+01
4.403090e+06	8.787850e-07	1.514029e+01
4.443730e+06	8.591554e-07	1.516482e+01
4.485640e+06	8.400394e-07	1.518925e+01
4.527550e+06	8.211802e-07	1.521390e+01
4.568190e+06	8.025829e-07	1.523878e+01
4.611370e+06	7.843548e-07	1.526372e+01
4.653280e+06	7.665277e-07	1.528868e+01
4.696460e+06	7.489589e-07	1.531385e+01
4.740910e+06	7.317605e-07	1.533908e+01
4.784090e+06	7.148521e-07	1.536446e+01
4.828540e+06	6.983116e-07	1.538988e+01
4.872990e+06	6.821402e-07	1.541532e+01
4.918710e+06	6.661172e-07	1.544112e+01
4.963160e+06	6.506052e-07	1.546671e+01
5.010150e+06	6.352401e-07	1.549266e+01
5.055870e+06	6.202428e-07	1.551860e+01
5.102860e+06	6.055037e-07	1.554471e+01
5.149850e+06	5.911338e-07	1.557079e+01
5.198110e+06	5.770526e-07	1.559696e+01
5.245100e+06	5.630875e-07	1.562356e+01
5.294630e+06	5.496322e-07	1.564982e+01
5.342890e+06	5.364313e-07	1.567621e+01
5.392420e+06	5.234897e-07	1.570273e+01
5.441950e+06	5.106949e-07	1.572960e+01
5.492750e+06	4.982679e-07	1.575634e+01
5.543550e+06	4.862385e-07	1.578288e+01
5.595620e+06	4.743254e-07	1.580981e+01
5.646420e+06	4.626676e-07	1.583683e+01
5.698490e+06	4.512667e-07	1.586392e+01
5.751830e+06	4.401200e-07	1.589107e+01
5.805170e+06	4.291227e-07	1.591855e+01
5.858510e+06	4.184895e-07	1.594579e+01
5.913120e+06	4.081132e-07	1.597305e+01
5.967730e+06	3.978826e-07	1.600061e+01
6.022340e+06	3.879088e-07	1.602818e+01
6.078220e+06	3.783002e-07	1.605541e+01
6.135370e+06	3.686953e-07	1.608333e+01
6.191250e+06	3.594868e-07	1.611079e+01
6.248400e+06	3.502844e-07	1.613895e+01
6.306820e+06	3.414451e-07	1.616670e+01
6.365240e+06	3.327538e-07	1.619469e+01
6.423660e+06	3.243156e-07	1.622258e+01
6.483350e+06	3.159909e-07	1.625081e+01
6.543040e+06	3.079205e-07	1.627890e+01
6.604000e+06	2.999970e-07	1.630721e+01
6.664960e+06	2.923280e-07	1.633532e+01
6.727190e+06	2.847711e-07	1.636376e+01
6.789420e+06	2.776118e-07	1.639141e+01
6.851650e+06	2.703142e-07	1.642033e+01
6.915150e+06	2.634116e-07	1.644841e+01
6.978650e+06	2.565347e-07	1.647713e+01
7.043420e+06	2.498967e-07	1.650560e+01
7.109460e+06	2.433881e-07	1.653425e+01
7.174230e+06	2.370584e-07	1.656286e+01
7.241540e+06	2.308836e-07	1.659152e+01
7.307580e+06	2.248598e-07	1.662022e+01
7.376160e+06	2.189655e-07	1.664906e+01
7.443470e+06	2.132404e-07	1.667783e+01
7.513320e+06	2.076521e-07	1.670666e+01
7.581900e+06	2.021923e-07	1.673559e+01
7.653020e+06	1.968761e-07	1.676452e+01
7.722870e+06	1.916715e-07	1.679361e+01
7.795260e+06	1.866110e-07	1.682266e+01
7.866380e+06	1.816911e-07	1.685167e+01
7.940040e+06	1.768713e-07	1.688086e+01
8.013700e+06	1.721934e-07	1.690996e+01
8.087360e+06	1.676180e-07	1.693920e+01
8.162290e+06	1.631703e-07	1.696840e+01
8.237220e+06	1.588252e-07	1.699770e+01
8.313420e+06	1.546076e-07	1.702692e+01
8.390890e+06	1.504925e-07	1.705621e+01
8.468360e+06	1.464940e-07	1.708545e+01
8.547100e+06	1.425946e-07	1.711474e+01
8.625840e+06	1.388006e-07	1.714402e+01
8.705850e+06	1.350834e-07	1.717350e+01
8.785860e+06	1.314683e-07	1.720295e+01
8.867140e+06	1.279411e-07	1.723247e+01
8.949690e+06	1.245050e-07	1.726203e+01
9.032240e+06	1.211568e-07	1.729163e+01
9.116060e+06	1.178854e-07	1.732135e+01
9.199880e+06	1.147049e-07	1.735104e+01
9.284970e+06	1.116012e-07	1.738083e+01
9.371330e+06	1.085993e-07	1.741043e+01
9.457690e+06	1.056490e-07	1.744034e+01
9.545320e+06	1.027864e-07	1.747016e+01
9.634220e+06	1.000037e-07	1.749996e+01
9.723120e+06	9.728323e-08	1.752990e+01
9.813290e+06	9.463931e-08	1.755982e+01
9.903460e+06	9.207217e-08	1.758968e+01
9.994900e+06	8.955613e-08	1.761976e+01
1.008761e+07	8.711647e-08	1.764975e+01
1.018159e+07	8.472832e-08	1.767993e+01
1.027557e+07	8.240544e-08	1.771011e+01
1.037082e+07	8.014480e-08	1.774031e+01
1.046607e+07	7.793523e-08	1.777067e+01
1.056386e+07	7.580222e-08	1.780080e+01
1.066165e+07	7.369511e-08	1.783140e+01
1.075944e+07	7.165330e-08	1.786191e+01
1.085977e+07	6.967345e-08	1.789233e+01
1.096010e+07	6.774496e-08	1.792281e+01
1.106170e+07	6.585632e-08	1.795351e+01
1.116330e+07	6.402978e-08	1.798404e+01
1.126744e+07	6.224335e-08	1.801477e+01
1.137158e+07	6.049373e-08	1.804572e+01
1.147572e+07	5.880925e-08	1.807639e+01
1.158240e+07	5.716169e-08	1.810724e+01
1.168908e+07	5.555402e-08	1.813821e+01
1.179830e+07	5.398310e-08	1.816936e+01
1.190752e+07	5.246306e-08	1.820037e+01
1.201674e+07	5.098313e-08	1.823143e+01
1.212850e+07	4.955402e-08	1.826230e+01
1.224026e+07	4.815062e-08	1.829350e+01
1.235329e+07	4.678388e-08	1.832476e+01
1.246759e+07	4.545711e-08	1.835600e+01
1.258316e+07	4.416690e-08	1.838726e+01
1.270000e+07	4.291667e-08	1.841844e+01
1.281430e+07	4.169199e-08	1.844987e+01
1.294130e+07	4.050410e-08	1.848125e+01
1.305560e+07	3.935595e-08	1.851247e+01
1.318260e+07	3.824433e-08	1.854358e+01
1.329690e+07	3.714728e-08	1.857518e+01
1.342390e+07	3.610109e-08	1.860620e+01
1.355090e+07	3.505540e-08	1.863811e+01
1.366520e+07	3.406030e-08	1.866938e+01
1.379220e+07	3.307656e-08	1.870120e+01
1.391920e+07	3.213257e-08	1.873264e+01
1.405890e+07	3.121411e-08	1.876412e+01
1.418590e+07	3.032122e-08	1.879563e+01
1.431290e+07	2.945376e-08	1.882715e+01
1.445260e+07	2.859779e-08	1.885917e+01
1.457960e+07	2.778142e-08	1.889061e+01
1.471930e+07	2.699048e-08	1.892197e+01
1.484630e+07	2.621090e-08	1.895380e+01
1.498600e+07	2.544575e-08	1.898596e+01
1.512570e+07	2.471644e-08	1.901754e+01
1.526540e+07	2.400433e-08	1.904928e+01
1.540510e+07	2.331024e-08	1.908113e+01
1.555750e+07	2.263796e-08	1.911291e+01
1.569720e+07	2.198214e-08	1.914483e+01
1.583690e+07	2.134670e-08	1.917667e+01
1.598930e+07	2.072931e-08	1.920854e+01
1.614170e+07	2.012962e-08	1.924041e+01
1.628140e+07	1.954527e-08	1.927240e+01
1.643380e+07	1.897904e-08	1.930431e+01
