,sigma,sigma.err,ampl,ampl.err,fval,chi2,chi2dof,filename,humidity,filter,obsmjd,ccdid,amp_id,gain,readnoi,darkcur,magzp,magzpunc,magzprms,clrcoeff,clrcounc,zpclrcov,zpmed,zpavg,zprmsall,clrmed,clravg,clrrms,qid,rcid,seeing,maglim,status,filterid,fieldid,moonalt,moonillf,target_x,target_y,data_hasnan,F0,F0.err,Fratio,Fratio.err,upper_limit,mag,mag_err
256,7.723623584501435,0.21603149462273435,921.2476487857048,26.2149537266346,4328.9927754671035,623.8348388671875,1.0013400302844102,ztf_20190713310394_000543_zr_c14_o.fits,20.0,ZTF_r,58677.31041669999,14,3,6.2,10.0,1.0,26.144904999999998,1.5015000000000002e-06,0.016135,0.07009299999999999,4.4686e-06,-2.48e-06,26.183001,26.183805,0.019951,0.508,0.555,0.167403,4,55,1.511,20.91,1,2,543,25.8232,0.872607,1715.04716575671,1375.108674983197,False,28705294047.83833,39697.48712803669,3.209330123044254e-08,9.132445643617066e-10,,18.733964018851758,0.03089562772637204
257,12.304015422504197,0.3554026627228115,989.1740065649776,47.940175519753076,4910.990508975589,623.6849365234375,1.0010994165705256,ztf_20190716326285_000543_zr_c14_o.fits,4.0,ZTF_r,58680.3262847,14,3,6.2,10.0,1.0,26.190989000000002,2.1781e-06,0.019468,0.070176,6.4594e-06,-3.59e-06,26.229,26.229996999999997,0.022759,0.509,0.556,0.167994,4,55,1.913,20.25,1,2,543,33.1824,0.9966440000000001,1702.9872306401514,1381.667719682827,False,29949915402.167698,60082.65216871319,3.3027606031013486e-08,1.600678162762126e-09,,18.702807261290694,0.052620048569207066
258,15.163045544637114,0.4247289460412544,1003.0767550815767,71.80006227258536,5172.168249883971,623.6818237304688,1.001094420113112,ztf_20190716445394_000543_zg_c14_o.fits,18.0,ZTF_g,58680.44542819999,14,3,6.2,10.0,1.0,26.249146000000003,6.3036e-06,0.032915,-0.043405,1.88391e-05,-1.043e-05,26.226999,26.225108000000002,0.033704000000000005,0.506,0.5539999999999999,0.167042,4,55,2.492,19.66,1,1,543,17.3262,0.9978799999999999,1694.0849263059713,1391.4080282609725,False,31597913073.157284,183452.1166145748,3.174503179242238e-08,2.272303944331047e-09,,18.745810584116484,0.07771681177411285
259,9.936760353580226,0.28442021269810563,967.3894496467886,42.92312711890576,4643.754013709782,623.5783081054688,1.0009282634116674,ztf_20190720444225_000543_zr_c14_o.fits,3.0,ZTF_r,58684.4442245,14,3,6.2,10.0,1.0,26.167962,1.5102000000000002e-06,0.016134,0.072703,4.4898e-06,-2.49e-06,26.207001,26.208347,0.020181,0.51,0.555,0.166755,4,55,2.066,20.29,1,2,543,43.1422,-0.887757,1675.483481030554,1394.2116712112604,False,29321406576.560238,40784.48155073344,3.299260037614046e-08,1.4638836315004773e-09,,18.70395863334774,0.048174179669156665
260,6.791943631715999,0.19389738588404398,267.2907109669301,21.087604763395547,4168.238136273745,623.7977294921875,1.0012804646744582,ztf_20190721294606_000543_zi_c14_o.fits,35.0,ZTF_i,58685.29460650001,14,3,6.2,10.0,1.0,25.448397,2.2203e-06,0.023398,0.204596,3.83504e-05,-8.67e-06,25.492001000000002,25.494632,0.028866000000000003,0.2,0.226,0.082626,4,55,1.3359999999999999,20.44,1,3,543,16.7205,-0.83209,1719.947315781158,1415.214563490416,False,15113282488.539402,30906.237594590802,1.7685814525707442e-08,1.3953027601032839e-09,,19.380937334551817,0.0856579560438698
261,8.141802243685182,0.23598492941937416,855.8114416541155,24.987731482261253,4394.8638840320455,623.7989501953125,1.0012824240695224,ztf_20190721388889_001589_zr_c05_o.fits,22.0,ZTF_r,58685.388958300005,5,2,6.2,10.0,1.0,26.214815,1.9789e-06,0.018362,0.081376,5.685499999999999e-06,-3.21e-06,26.26,26.26075,0.023066,0.516,0.564,0.171552,3,18,1.2890000000000001,21.09,1,2,1589,38.9297,-0.8253299999999999,1396.3837308443335,529.0932530487063,False,30614417462.169785,55798.88600047549,2.7954523149481484e-08,8.162079700462678e-10,,18.88386977893137,0.031701007345131885
262,7.665341831472343,0.2176614051229143,878.1808154094315,24.519015874830426,4319.751074420826,624.036376953125,1.0016635264095104,ztf_20190722361574_001589_zr_c05_o.fits,32.0,ZTF_r,58686.361585599996,5,2,6.2,10.0,1.0,26.1756,1.9765e-06,0.018373,0.08319299999999999,5.7024e-06,-3.21e-06,26.221999999999998,26.222465999999997,0.02324,0.516,0.563,0.17106400000000002,3,18,1.475,21.02,1,2,1589,29.7094,-0.7503340000000001,1409.9236231974605,546.9969882917253,False,29528405758.725067,53754.211866888654,2.974020414732164e-08,8.303535289812451e-10,,18.81664013663074,0.03031401145391291
263,5.050063637704667,0.14206657773526746,841.7775474658932,17.931414872395962,3797.8751174211543,623.8696899414062,1.0013959710134932,ztf_20190724321007_000543_zg_c14_o.fits,48.0,ZTF_g,58688.3210069,14,3,6.2,10.0,1.0,26.150092,1.6575e-06,0.017053,-0.035298,4.9256e-06,-2.73e-06,26.131999999999998,26.130496,0.018058,0.508,0.555,0.168275,4,55,1.588,21.42,1,1,543,7.48793,-0.5745279999999999,1682.573284204596,1397.1207842966626,False,28842758922.690826,44031.75716610651,2.918505645462578e-08,6.216955516116366e-10,,18.837098655669653,0.023128184445051644
264,4.153690121039559,0.1129699173528495,204.08321791155345,13.780921526722349,3553.6372440687232,623.9338989257812,1.0014990351938704,ztf_20190726314803_000543_zi_c14_o.fits,49.0,ZTF_i,58690.314803199995,14,3,6.2,10.0,1.0,25.407691,1.2259e-06,0.017431,0.19409500000000002,2.11518e-05,-4.78e-06,25.450001,25.451562,0.023718,0.2,0.226,0.082867,4,55,1.8019999999999998,20.79,1,3,543,-7.012389999999999,-0.377282,1710.814641392276,1401.2456844070373,False,14557151438.287237,16436.416018909316,1.4019447333273428e-08,9.46677073950278e-10,,19.633172766358598,0.07331541315204707
265,3.507607958323697,0.10158621180736016,836.4917171041841,13.809751908686914,3342.213499899477,623.8663330078125,1.0013905826770666,ztf_20190727330150_000543_zg_c14_o.fits,40.0,ZTF_g,58691.3301505,14,3,6.2,10.0,1.0,26.176866,1.4777e-06,0.016215,-0.031797000000000006,4.371e-06,-2.43e-06,26.16,26.159187,0.017093,0.508,0.556,0.17005599999999998,4,55,1.7930000000000001,21.63,1,1,543,-9.61234,-0.277805,1694.5599132405096,1390.9963957225968,False,29562856820.419952,40235.40279129434,2.829536137814645e-08,4.67131848572768e-10,,18.870711887602013,0.017924562037322542
266,5.577020510400513,0.15202142848228928,864.049041799411,20.548319406109773,3921.789244642134,623.740478515625,1.001188569045947,ztf_20190727374259_000543_zr_c14_o.fits,34.0,ZTF_r,58691.37439809999,14,3,6.2,10.0,1.0,26.121188,1.4266999999999998e-06,0.01571,0.072424,4.2346e-06,-2.35e-06,26.16,26.161445,0.019833,0.51,0.556,0.167148,4,55,1.663,21.33,1,2,543,2.36743,-0.27360500000000004,1687.912524700242,1371.4206344906113,False,28085049910.099346,36904.85822535957,3.0765444411359235e-08,7.316461784206638e-10,,18.779842017707796,0.025820356578075018
267,16.96079912139269,0.4923668373992474,6706.146565751266,69.71238696599066,5312.379110709132,623.8623046875,1.0013841166733548,ztf_20190728407940_000543_zg_c14_o.fits,22.0,ZTF_g,58692.4084028,14,3,6.2,10.0,1.0,28.529209,6.407e-07,0.010471,-0.054089,1.9143e-06,-1.06e-06,28.500999,28.499230999999998,0.013787,0.509,0.5539999999999999,0.16581700000000002,4,55,1.926,22.37,1,1,543,3.3452800000000003,-0.179764,1683.5783784595535,1399.989394251685,False,258037960128.1083,152269.8794878159,2.598899232664008e-08,2.7016330094883344e-10,,18.963026397771493,0.011286550603827765
268,15.648424072856585,0.4368071622513198,6793.639666395151,64.41574006291141,5211.642604774052,623.77880859375,1.001250094050963,ztf_20190728411979_000543_zg_c14_o.fits,22.0,ZTF_g,58692.41197919999,14,3,6.2,10.0,1.0,28.535445000000003,1.0172e-06,0.013241999999999999,-0.053849,3.0364e-06,-1.68e-06,28.506001,28.505591,0.015983,0.509,0.5539999999999999,0.166222,4,55,1.9140000000000001,22.39,1,1,543,4.32072,-0.17943599999999998,1683.3814904100186,1399.0757843639624,False,259524283077.4188,243142.0262025427,2.6177279389183545e-08,2.482069870823697e-10,,18.955188729419426,0.01029470282769776
269,17.35451865168433,0.4814215728646951,7771.476444101841,71.85037637491959,5340.975896826104,623.7040405273438,1.0011300811032804,ztf_20190728415556_000543_zg_c14_o.fits,22.0,ZTF_g,58692.4155556,14,3,6.2,10.0,1.0,28.668575,5.605e-07,0.009854,-0.046422000000000005,1.6746e-06,-9.3e-07,28.643998999999997,28.642854999999997,0.012525,0.508,0.5539999999999999,0.16652899999999998,4,55,1.944,22.57,1,1,543,5.30041,-0.179202,1683.1627855262982,1398.0148069023285,False,293379659370.3753,151454.19150292373,2.6489486219938612e-08,2.449057874057347e-10,,18.942316162581708,0.010038061060658045
270,25.909317691048468,0.7362712944862476,8139.749581972143,118.56058672382817,5842.013974443557,623.7593383789062,1.001218841699689,ztf_20190728438090_000543_zr_c14_o.fits,23.0,ZTF_r,58692.4383912,14,3,6.2,10.0,1.0,28.591957,7.669e-07,0.011467,0.078805,2.2831000000000002e-06,-1.27e-06,28.632998999999998,28.635686,0.017473,0.509,0.555,0.167294,4,55,2.384,21.87,1,2,543,11.6465,-0.17719300000000002,1685.0487270300473,1397.3580310808848,False,273390110167.48334,193106.64466066117,2.9773387109671218e-08,4.336681630165835e-10,,18.815429389755057,0.015814432657717682
271,20.41890868804961,0.5763687240718927,7217.471365063043,91.8507834848556,5544.417260376788,623.9185791015625,1.0014744447858146,ztf_20190728460961_000543_zg_c14_o.fits,23.0,ZTF_g,58692.461273099994,14,3,6.2,10.0,1.0,28.552936,8.546999999999999e-07,0.012282,-0.022279,2.5344e-06,-1.41e-06,28.541,28.540559000000002,0.012846000000000002,0.508,0.556,0.169077,4,55,2.242,22.07,1,1,543,18.1383,-0.175286,1686.128032327778,1392.4159438381998,False,263739027222.9801,207617.41717703667,2.7365958845980646e-08,3.4826390552705603e-10,,18.906973326210686,0.013817265938654514
272,28.910114191209587,0.8268231571674654,2782.996062397503,134.5901326310701,5978.919432565506,623.6797485351562,1.0010910891415028,ztf_20190729168542_000543_zr_c14_o.fits,42.0,ZTF_r,58693.169016199994,14,3,6.2,10.0,1.0,27.6338,2.81254e-05,0.070337,0.06387799999999999,8.35207e-05,-4.637e-05,27.673000000000002,27.669262,0.07116,0.508,0.555,0.168958,4,55,2.434,20.27,1,2,543,-34.2545,-0.119046,1714.5016164817976,1371.1839670668421,False,113114947949.28667,2930180.593693651,2.4603256358701735e-08,1.1898529272993968e-09,,19.022518520349088,0.052507943772633466
273,3.927266788773569,0.10940116115891976,740.8542013905968,15.32296563790115,3483.5897285218407,623.9345703125,1.0015001128611556,ztf_20190730330185_000543_zg_c14_o.fits,2.0,ZTF_g,58694.3301852,14,3,6.2,10.0,1.0,26.148831,1.74526e-05,0.055701,-0.031784,5.17276e-05,-2.873e-05,26.131999999999998,26.131176999999997,0.055963,0.508,0.555,0.170018,4,55,1.808,21.7,1,1,543,-29.5804,-0.04649,1712.7573520440244,1387.965327746665,False,28809279698.082565,463092.998700144,2.571581827642519e-08,5.31876201910413e-10,,18.97449912972004,0.022456110190853962
274,4.926438019684161,0.14385250331642552,766.1841935252403,18.03301823172067,3767.116089168139,624.0740966796875,1.0017240717169944,ztf_20190730353194_000543_zr_c14_o.fits,2.0,ZTF_r,58694.353229199995,14,3,6.2,10.0,1.0,26.165449,1.2443999999999999e-06,0.014763,0.07215,3.6831e-06,-2.05e-06,26.205,26.205585,0.019127,0.509,0.556,0.168549,4,55,1.5959999999999999,21.58,1,2,543,-26.0989,-0.045365699999999995,1701.6581254669347,1389.3697877151453,False,29253618944.180374,33528.5894074497,2.6191090920655567e-08,6.164371761152533e-10,,18.95461602952362,0.0255540390468944
275,4.647913025316593,0.13302585370564174,736.5839511577345,17.103155296431165,3694.248300548118,623.9984130859375,1.0016025892230136,ztf_20190802394792_000543_zr_c14_o.fits,18.0,ZTF_r,58697.3947917,14,3,6.2,10.0,1.0,26.161099,1.0046999999999999e-06,0.013203,0.06931,2.9849e-06,-1.66e-06,26.198999,26.199605,0.017564,0.51,0.556,0.167124,4,55,1.729,21.46,1,2,543,-41.75,0.024036099999999998,1665.360328438031,1394.7632935170518,False,29136648853.268085,26961.97379675641,2.5280324956626447e-08,5.86998024245838e-10,,18.993043369688266,0.025210317040570387
276,5.718255129312759,0.16393775477237418,47.111630056441435,19.66526179756044,3953.283980918425,623.9530029296875,1.0015296997266252,ztf_20190803386875_000543_zi_c14_o.fits,2.0,ZTF_i,58698.386875,14,3,6.2,10.0,1.0,24.273857,2.49681e-05,0.078928,0.182381,0.00043091449999999997,-9.731e-05,24.313000000000002,24.315044,0.080377,0.2,0.226,0.083328,4,55,1.828,19.41,1,3,543,-45.2928,0.0751732,1686.7980745559914,1365.837438858007,False,5123217574.148204,117815.91896125999,9.195711361970471e-09,3.8384592383183066e-09,19.41,99.0,99.0
277,4.838558223733214,0.13869825582016498,685.2168695754118,16.556781156456815,3744.421564295451,623.9461059570312,1.0015186291445124,ztf_20190805415995_000543_zr_c14_o.fits,16.0,ZTF_r,58700.4159954,14,3,6.2,10.0,1.0,26.117532,1.6347e-06,0.01683,0.074164,4.8693e-06,-2.7000000000000004e-06,26.156999999999996,26.158682000000002,0.020893000000000002,0.509,0.555,0.166946,4,55,1.541,21.56,1,2,543,-48.9237,0.24908899999999998,1671.7658381478616,1365.2517497596548,False,27990638154.76133,42143.10620854863,2.448021605605492e-08,5.915113866663589e-10,,19.027961883846995,0.02623446323185139
278,5.177159885221539,0.15205878518523386,145.02073308695043,16.566591942165225,3829.067236749823,624.0133056640625,1.001626493842797,ztf_20190808381736_000543_zi_c14_o.fits,28.0,ZTF_i,58703.3817361,14,3,6.2,10.0,1.0,25.424618,1.2935e-06,0.018015,0.194821,2.22461e-05,-5.03e-06,25.466998999999998,25.46869,0.024272,0.2,0.226,0.083489,4,55,1.614,20.75,1,3,543,-20.9016,0.5721609999999999,1704.153102379079,1401.8387890320605,False,14785880776.022884,17615.270357541605,9.80805508198871e-09,1.1204332155802914e-09,,20.021042759557886,0.12403018712680726
279,4.7987606945335015,0.04700066727441564,593.2198957431871,17.160050551062902,3733.993624120689,624.8734741210938,1.0030071815747894,ztf_20190808404711_000543_zr_c14_o.fits,29.0,ZTF_r,58703.40471059999,14,3,6.2,10.0,1.0,26.115095,1.4818000000000002e-06,0.016041999999999997,0.066939,4.4014e-06,-2.45e-06,26.150999,26.152291,0.019553,0.51,0.556,0.167017,4,55,1.412,21.44,1,2,543,-27.5683,0.574637,1678.805071965721,1384.691375216922,False,27927881945.805973,38115.64474495381,2.1241134465346482e-08,6.1444153206681e-10,,19.18205572946576,0.03140705211204014
