,sigma,sigma.err,ampl,ampl.err,fval,chi2,chi2dof,filename,humidity,filter,obsmjd,ccdid,amp_id,gain,readnoi,darkcur,magzp,magzpunc,magzprms,clrcoeff,clrcounc,zpclrcov,zpmed,zpavg,zprmsall,clrmed,clravg,clrrms,qid,rcid,seeing,maglim,status,filterid,fieldid,moonalt,moonillf,target_x,target_y,data_hasnan,F0,F0.err,Fratio,Fratio.err,upper_limit,mag,mag_err
32,5.645491948643994,0.1571831511709824,-12.256210220186418,24.84454911209553,3937.150571259187,623.8341674804688,1.0013389526171248,ztf_20180410450312_000634_zr_c10_o.fits,12.0,ZTF_r,58218.4503356,10,3,6.2,10.0,1.0,26.185074,2.0251e-06,0.023587,0.110886,4.5285e-06,-2.78e-06,26.246,26.253076,0.037823,0.518,0.613,0.266642,4,39,2.258,21.02,1,2,634,3.88889,-0.303256,1785.7908929844937,903.5402395570048,False,29787194416.5829,55558.658860841824,-4.1145903332753064e-10,8.34068115467591e-10,21.02,99.0,99.0
33,5.735198350869675,0.1604192114412194,7.902978707350232,23.970188951190643,3956.873021335258,623.8521118164062,1.0013677557245686,ztf_20180410469803_000634_zr_c10_o.fits,13.0,ZTF_r,58218.4699306,10,3,6.2,10.0,1.0,26.191361,2.0925e-06,0.023894,0.107389,4.6815e-06,-2.87e-06,26.252001,26.257208,0.037277,0.518,0.613,0.266435,4,39,2.075,21.07,1,2,634,9.07046,-0.301518,1787.5384976701043,905.9557267348758,False,29960178739.940334,57741.16561516987,2.637827623109157e-10,8.000682892869557e-10,21.07,99.0,99.0
34,6.523703016661637,0.1814935931192165,-58.13827303378128,29.96758404732904,4117.953788734219,623.88671875,1.0014233045746388,ztf_20180410481817_000634_zr_c10_o.fits,11.0,ZTF_r,58218.481875,10,3,6.2,10.0,1.0,26.14139,2.6535e-06,0.027008,0.117241,5.9223e-06,-3.63e-06,26.207001,26.213339,0.04137,0.518,0.614,0.26729,4,39,2.633,20.77,1,2,634,12.1405,-0.300454,1789.1547416148371,899.9038156372344,False,28612512802.161037,69927.94602207064,-2.0319177639438306e-09,1.0473593932442908e-09,20.77,99.0,99.0
35,6.383992557206475,0.1782270627908651,22.174089319148248,29.11058865767371,4090.96809196945,623.9297485351562,1.001492373250652,ztf_20180410503738_000634_zr_c10_o.fits,13.0,ZTF_r,58218.5037616,10,3,6.2,10.0,1.0,26.198182,2.5819e-06,0.026573,0.110681,5.7748e-06,-3.54e-06,26.261,26.266047,0.039718,0.518,0.613,0.266709,4,39,2.432,20.89,1,2,634,17.5527,-0.298498,1791.689239584576,901.761632968021,False,30148992240.380306,71694.83961601775,7.354835989990138e-10,9.65557602244892e-10,20.89,99.0,99.0
36,6.211173297052802,0.1692045888390009,-27.72625665687095,30.14270571227108,4056.6041131387465,623.9085693359375,1.0014583777462882,ztf_20180411382338_000634_zr_c10_o.fits,9.0,ZTF_r,58219.3823495,10,3,6.17954524842384,10.0,1.0,26.275,1.8238e-06,0.022398,0.113484,4.062e-06,-2.49e-06,26.334999,26.343255,0.037775,0.518,0.614,0.268039,4,39,2.826,20.94,1,2,634,-22.9565,-0.223305,1776.076445602799,879.581990007356,False,32359365692.96281,54356.676043581734,-8.568232430742788e-10,9.314986578634388e-10,20.94,99.0,99.0
37,6.513177028574939,0.185768175111114,22.484714326251847,33.58384316667584,4116.04990160738,623.9918212890625,1.001592008489667,ztf_20180411406539_000634_zr_c10_o.fits,13.0,ZTF_r,58219.4065625,10,3,5.93643768089769,10.0,1.0,26.275,2.0815e-06,0.023925,0.114223,4.6416e-06,-2.85e-06,26.292999,26.299864,0.038788,0.518,0.614,0.267295,4,39,2.935,20.76,1,2,634,-15.9297,-0.221326,1778.2583371606806,886.2929636594724,False,32359365692.96281,62037.18674455279,6.948440998378901e-10,1.0378399714431666e-09,20.76,99.0,99.0
38,6.472132128428669,0.1802724731239249,46.69725972895717,32.1913454172358,4108.0882416993145,623.9365234375,1.0015032478932584,ztf_20180411426227_000634_zr_c10_o.fits,9.0,ZTF_r,58219.4262384,10,3,5.86742286219339,10.0,1.0,26.275,2.4032e-06,0.025737,0.113981,5.3624e-06,-3.29e-06,26.2815,26.287866,0.039901,0.518,0.614,0.267516,4,39,2.902,20.85,1,2,634,-10.2561,-0.219706,1779.1170117360844,890.3302887947918,False,32359365692.96281,71625.15838794585,1.4430832845129724e-09,9.948076770986394e-10,20.85,99.0,99.0
39,6.633396450977839,0.1869534396869361,22.119119061523055,34.94563927155831,4039.4407394997697,608.8861694335938,0.9773453762979032,ztf_20180411446597_000634_zr_c10_o.fits,8.0,ZTF_r,58219.4465972,10,3,5.96400041177297,10.0,1.0,26.275,2.274e-06,0.025052,0.109469,5.0676e-06,-3.11e-06,26.2985,26.305056,0.038555,0.518,0.614,0.267713,4,39,3.124,20.71,1,2,634,-4.44461,-0.21804,1782.4341044374085,892.5473254881455,True,32359365692.96281,67774.47161043144,6.835461260704903e-10,1.0799234942725917e-09,20.71,99.0,99.0
40,6.854268558318239,0.1951969854045691,47.43620298601383,36.14334016371791,4012.8985323871193,599.3057861328125,0.9619675539852528,ztf_20180411447523_000634_zr_c10_o.fits,8.0,ZTF_r,58219.4475347,10,3,5.78490024485233,10.0,1.0,26.275,2.3093e-06,0.025252,0.115306,5.1701e-06,-3.17e-06,26.264,26.27193,0.039811,0.518,0.613,0.266928,4,39,3.024,20.68,1,2,634,-4.17885,-0.21799,1782.975400518712,892.5162138602101,True,32359365692.96281,68826.55553648608,1.4659188142346615e-09,1.116935990241577e-09,20.68,99.0,99.0
41,6.825221761095907,0.1947542241750254,20.588625316053456,38.74258908816549,4174.521360454865,623.9566650390625,1.0015355779118178,ztf_20180411465486_000634_zr_c10_o.fits,7.0,ZTF_r,58219.4655093,10,3,5.8575471558991,10.0,1.0,26.275,2.6627e-06,0.027123,0.119507,5.9581e-06,-3.65e-06,26.278999,26.28529,0.041928,0.516,0.613,0.267545,4,39,3.499,20.55,1,2,634,0.877387,-0.21653,1786.29806415482,892.2935499177473,False,32359365692.96281,79359.31642792252,6.36249347759337e-10,1.1972604610301042e-09,20.55,99.0,99.0
